1,1.093573199,0.955365034,0.896946684,0.728043914,0.874274206,0.906231826,0.929443888,0.856893409,0.825143728,0.825808412,0.818243123,0.833600156,0.791275371,0.932273655,0.779773858,0.760826002,0.735632323,0.628109643,0.880672844,0.765553123,0.765974754,0.802662967,1.08664054,1.075876711,0.874158481,0.977023316,0.807743804,1.038615291,1.146599573,1.340444776,0.818278098,0.948612641,0.5912724,0.629260284,0.553307228
0.768310076,1,0.793396885,0.772483697,0.564926608,0.685591287,0.731948987,0.749586569,0.70152402,0.669467286,0.667686121,0.665730887,0.681162802,0.632629822,0.756148365,0.633468753,0.604411383,0.580868808,0.495211181,0.721802006,0.627252939,0.611605057,0.655506899,0.895542797,0.902677931,0.717874025,0.818914126,0.660494881,0.864019804,0.992416237,1.209884889,0.681978553,0.778818314,0.47759993,0.503017262,0.429588551
0.881770677,1.042288943,1,0.917848375,0.718071415,0.811773955,0.84932525,0.87694629,0.831769878,0.797260116,0.799022447,0.765276044,0.790456454,0.724049823,0.876398612,0.764628141,0.709230148,0.680929939,0.578004923,0.833347411,0.744803131,0.711194195,0.759115998,1.021890155,1.071810064,0.858128524,0.942994049,0.789713044,0.949347207,1.083265757,1.253370371,0.745260668,0.90449184,0.539985493,0.579231756,0.525074078
0.888929802,1.089686295,0.98556545,1,0.726630543,0.821240317,0.869168948,0.89933194,0.854162698,0.818491148,0.81915853,0.785183903,0.812334121,0.747335153,0.908773256,0.775414327,0.725998493,0.689780196,0.591075314,0.864658704,0.76124788,0.728122637,0.762968277,1.036203197,1.08705395,0.864050526,0.970104483,0.784531367,0.9840999,1.131193569,1.321619921,0.74698968,0.92318878,0.543034661,0.57716615,0.539980781
0.928974312,1.026005027,0.992721568,0.935532633,1,0.866808323,0.907951725,0.931979326,0.871667633,0.859293364,0.847086257,0.837882441,0.840311146,0.829196547,0.936414499,0.802377316,0.814209343,0.754863026,0.664503033,0.893037133,0.797107011,0.776742511,0.874310446,1.075609276,1.111320263,0.982076834,1.066307311,0.930285394,1.024740172,1.09818811,1.300192268,0.916040869,1.027314303,0.629531303,0.767708125,0.697862199
1.000509516,1.116735127,1.006519889,0.948293956,0.777410678,1,0.984827475,1.034100019,0.970299109,0.943824459,0.949673454,0.898455927,0.942124473,0.864276025,1.041810685,0.883968054,0.839560524,0.830191243,0.69845767,0.990447667,0.885481666,0.838839618,0.859508067,1.15393184,1.110849641,0.96442155,1.038198059,0.852216235,1.110145313,1.223973867,1.426029814,0.839911975,1.034053069,0.638321409,0.683989712,0.599364604
0.972103743,1.117546102,0.987099724,0.940755291,0.763290634,0.923123705,1,1.013510299,0.938543361,0.902657141,0.905685413,0.913036294,0.92027613,0.878054801,1.013196352,0.83683533,0.822446171,0.789768505,0.676510783,0.968996389,0.850103453,0.85370496,0.837964962,1.127277591,1.114186954,0.943617823,1.031637079,0.843936035,1.05470896,1.225672944,1.432386267,0.851500332,1.030500478,0.625001899,0.677994647,0.584054889
0.93957403,1.078551666,0.960493683,0.917332983,0.738359688,0.913475316,0.955130448,1,0.923432735,0.892607272,0.893799927,0.876897449,0.90399704,0.841720021,1.001184603,0.824433837,0.794400625,0.773014017,0.660712003,0.948433608,0.838433107,0.822391326,0.805152997,1.103106845,1.073959354,0.9074859,0.991849701,0.807526028,1.033829662,1.183362611,1.382301686,0.796009355,0.979056065,0.599099138,0.647446591,0.562804678
0.973888161,1.134843982,1.024233939,0.979539714,0.776402767,0.963638979,0.994405051,1.038196885,1,0.96075569,0.967950205,0.913528681,0.95556008,0.875657724,1.048362268,0.880687453,0.834399291,0.820599507,0.69187497,1.011782641,0.896716374,0.855409817,0.838368523,1.158477451,1.126071899,0.942579565,1.023818424,0.842404576,1.05612686,1.237515071,1.42728721,0.801193902,1.023287487,0.625575015,0.667913779,0.589771803
0.973219112,1.123884585,1.018813648,0.974078989,0.794284988,0.972744303,0.992500064,1.041438475,0.997037991,1,0.981462111,0.922426316,0.969434574,0.89001851,1.053763095,0.873882674,0.842931232,0.838423853,0.706867606,1.030119825,0.922630886,0.86641551,0.823193659,1.158884099,1.119549211,0.959668708,1.023662572,0.829197308,1.072783484,1.224633133,1.413876141,0.780849547,1.036314654,0.63379529,0.677741979,0.605731311
