cycle,count,mae,rmse
5,3,0.193144301621,0.236709910264
6,3,0.161891196514,0.207846158724
7,3,0.159747549436,0.208871738718
8,3,0.135542043818,0.166218367377
9,3,0.226716892851,0.27623996733
10,3,0.203240436587,0.259310010245
11,3,0.302195909834,0.380293743982
12,3,0.269231197636,0.332046307031
13,3,0.190148559899,0.245322706971
14,3,0.197807974001,0.25162049965
15,3,0.172680005678,0.217951275364
16,3,0.187789204393,0.223967557393
17,3,0.199323373893,0.258273681842
18,3,0.163472389433,0.222194740138
19,3,0.2520344528,0.310307373322
20,3,0.143614919603,0.183202129101
21,3,0.150807990966,0.214080590645
22,3,0.213560695991,0.267699719798
23,3,0.153076918839,0.194541914811
24,3,0.147714242074,0.18040119195
25,3,0.23415474926,0.272113090465
26,3,0.295801865935,0.361933169788
27,3,0.175327257631,0.22966058751
28,3,0.158945100519,0.208991749618
29,3,0.176264242376,0.231927157951
30,3,0.11625652167,0.147643307456
31,3,0.156746192095,0.182788740904
32,3,0.132513841285,0.165851167546
33,3,0.13722020339,0.176519591777
34,3,0.252338072115,0.284279652355
35,3,0.301230595632,0.405814834265
36,3,0.311311391493,0.396632298082
37,3,0.289555709579,0.439033005997
38,3,0.236293522812,0.318447537935
39,3,0.278769740771,0.369374949448
40,3,0.347415389949,0.419171961565
41,3,0.386056757936,0.454403499818
42,3,0.169191606162,0.209727781037
43,3,0.160909793156,0.200316666487
44,3,0.193354131296,0.239375585393
45,3,0.192486228837,0.225834253338
46,3,0.175543641166,0.229533131909
47,3,0.161197256887,0.195481185258
48,3,0.140884710289,0.172958098781
49,3,0.120683647676,0.161020199817
50,3,0.11889076359,0.151802708889
51,3,0.135682561991,0.175476093784
52,3,0.113693800259,0.148044823793
53,3,0.171667472163,0.207738251425
54,3,0.128064294095,0.160499940317
55,3,0.118799896665,0.153357714009
56,3,0.160015492115,0.200213752717
57,3,0.164618141136,0.199171113758
58,3,0.235723169521,0.323693416748
59,3,0.208324674685,0.29052321109
60,3,0.179843259778,0.225129552954
61,3,0.13254158055,0.161514696145
62,3,0.143021011347,0.170087809687
63,3,0.19060797461,0.240576104319
64,3,0.372301638209,0.460141511243
65,3,0.198608394137,0.254542246154
66,3,0.44521574609,0.537314226972
67,3,0.693035716022,0.807965255026
68,3,0.191358428527,0.238985850423
69,3,0.26102973834,0.307710996178
70,3,0.304589656834,0.391437825047
71,3,0.221524326319,0.280532010938
72,3,0.167598729686,0.203098508509
73,3,0.307190125976,0.415514175087
74,3,0.135492060836,0.163427860729
75,3,0.121585310565,0.154702620433
76,3,0.140990656718,0.167561735534
77,3,0.157723651338,0.219937516515
78,3,0.140868359177,0.174449115155
79,3,0.104707899738,0.134472999835
80,3,0.10110486594,0.12686283791
81,3,0.115507366722,0.149969259316
82,3,0.177835986845,0.215847869867
83,3,0.142936498514,0.172550099861
84,3,0.116357077586,0.145384930916
85,3,0.165157860709,0.206954614581
86,3,0.109293150436,0.143454234475
87,3,0.168833498798,0.206603532513
88,3,0.303740801309,0.34271790721
89,3,0.159073506638,0.19702100036
90,3,0.27870418155,0.358120058496
91,3,0.209477912274,0.250933063704
92,3,0.167133422367,0.218060000434
93,3,0.223224665194,0.28783547061
94,3,0.150810027682,0.177572530131
95,3,0.184781843039,0.236388148976
96,3,0.425595337036,0.512242140208
97,3,0.0984111643368,0.133578992313
98,3,0.122758185435,0.151792134027
99,3,0.1518891461,0.187402126753
100,3,0.134189123729,0.170850096345
101,3,0.155814786025,0.183637649507
102,3,0.190557972153,0.229117700091
103,3,0.181142024821,0.235328913489
104,3,0.126504955173,0.163037286424
105,3,0.169440959006,0.202649541625
106,3,0.130557617332,0.16162215586
107,3,0.185320139544,0.231748471168
108,3,0.26170408035,0.295602262057
109,3,0.291341023872,0.352043822334
110,3,0.283097456939,0.351250331992
111,3,0.294956956571,0.355356133373
112,3,0.192794281812,0.243876084405
113,3,0.244918864311,0.329240087807
114,3,0.294036154491,0.380064667962
115,3,0.178416111004,0.231046190531
116,3,0.170158827785,0.220896521983
117,3,0.153259822959,0.188873789566
118,3,0.180684147416,0.220559627959
119,3,0.311502178418,0.362794418294
120,3,0.687744713075,0.822769535819
121,3,0.528855281097,0.655237405987
122,3,0.779869303316,0.951380647603
123,3,0.537425588088,0.702245941725
124,3,0.413076428392,0.501889259462
125,3,0.513510866134,0.634235520264
126,3,0.458708709777,0.623315738676
127,3,0.500963617988,0.73984639525
128,3,0.204717329644,0.256756707123
129,3,0.165693154454,0.273378269744
130,3,0.128246681615,0.164367904175
131,3,0.166956020987,0.208741897006
132,3,0.3087369706,0.387840491907
133,3,0.489289762196,0.604787249868
134,3,0.524183582132,0.625803774979
135,3,0.492506482163,0.599324829849
136,3,0.374716495838,0.457828505591
137,3,0.31136535505,0.384424452187
138,3,0.24020907877,0.308803027695
139,3,0.22498485417,0.30789827697
140,3,0.105755461449,0.143965456771
141,3,0.148001074752,0.188342298676
142,3,0.161225040581,0.215670899911
143,3,0.186300526212,0.257495384712
144,3,0.143689979279,0.193788792576
145,3,0.144248402263,0.181053179806
146,3,0.115136952514,0.144677562607
147,3,0.183475783253,0.213258817021
148,3,0.118731242907,0.154822815902
149,3,0.1279160192,0.163340931662
150,3,0.104135728026,0.133805770451
151,3,0.168475125938,0.197751126507
152,3,0.184556999574,0.221591547858
153,3,0.207594761202,0.261417443242
154,3,0.180205952766,0.283746574034
155,3,0.210963467364,0.306262938696
156,3,0.155438938026,0.193707891768
157,3,0.288121228034,0.356056860358
158,3,0.176743320996,0.243485100987
159,3,0.157816971906,0.202802798261
160,3,0.157557843684,0.20384803617
161,3,0.131599816299,0.177370373514
162,3,0.161010139026,0.192626463336
163,3,0.132765626972,0.161344112175
164,3,0.123334147074,0.159475677726
165,3,0.141813278872,0.173156101674
166,3,0.164438709996,0.208673985496
167,3,0.134368171329,0.174154121864
168,3,0.139564075503,0.189361846709
169,3,0.159521480803,0.20459856536
170,3,0.131884791202,0.163265236477
171,3,0.138507600722,0.173301834637
172,3,0.156627917035,0.19632051327
173,3,0.140424236526,0.17572402719
174,3,0.178278512722,0.213385801948
175,3,0.124526399988,0.152113816862
176,3,0.12941693618,0.166073407847
177,3,0.11427771551,0.149562500008
178,3,0.118291129179,0.156335996077
179,3,0.155281142353,0.188867967159
180,3,0.112141486832,0.152751814152
181,3,0.112450949844,0.149063394888
182,3,0.126220467472,0.173192589561
183,3,0.134879597534,0.176582766965
184,3,0.111599534755,0.148955263047
185,3,0.114501116613,0.147909772936
186,3,0.129605907899,0.173634760154
187,3,0.292717785313,0.328931551198
188,3,0.170336608497,0.211016236346
189,3,0.136306005473,0.191623640658
190,3,0.158028215841,0.246902388569
191,3,0.174782599765,0.283126848679
192,3,0.149069043113,0.226401539122
193,3,0.15503224672,0.227214813428
194,3,0.132372741138,0.192165335647
195,3,0.134173071518,0.168173189829
196,3,0.18185171232,0.264600100972
197,3,0.233729601981,0.354039242028
198,3,0.204935207044,0.316157478561
199,3,0.184758200639,0.295166102439
200,3,0.277508016904,0.364955801942
201,3,0.443847987225,0.547393702724
202,3,0.593577469079,0.696804916407
203,3,0.561173445255,0.746806284365
204,3,0.475126467676,0.625259298891
205,3,0.613365517337,0.724731258969
206,3,0.668375328612,0.840246016308
207,3,0.625520419046,0.7393129251
208,3,0.840006281713,1.04987614847
209,3,0.531853984169,0.67121261889
210,3,0.684937345313,0.829850036068
211,3,0.959042757532,1.12438171469
212,3,0.60757491525,0.68165434744
213,3,0.560867086582,0.724737483947
214,3,0.713679822378,0.899002653633
215,3,0.565859484408,0.807224895877
216,3,0.477208603326,0.603045307926
217,3,0.440372191717,0.560106150294
218,3,0.258907934676,0.311943858273
219,3,0.245771786879,0.333484702175
220,3,0.209260860074,0.261253425671
221,3,0.23923809968,0.3456684377
222,3,0.213622523353,0.27455287108
223,3,0.16946934049,0.207042948811
224,3,0.172580533345,0.225340068792
225,3,0.142193677702,0.171755591324
226,3,0.171618178184,0.228813981286
227,3,0.174017453393,0.225488071713
228,3,0.291015656119,0.391521506506
229,3,0.537198853891,0.67920433537
230,3,0.603751311651,0.748077382133
231,3,0.611316060613,0.722525415013
232,3,0.969978965443,1.08808872685
233,3,0.799724545568,0.972587237832
234,3,0.792599952028,0.973794258836
235,3,0.843511488672,1.00307302547
236,3,0.583826554164,0.719985412217
237,3,0.548952580848,0.701542931098
238,3,0.460153021255,0.617454814011
239,3,0.677072606941,0.886417977048
240,3,0.401365051527,0.472314864993
241,3,0.399745136936,0.450589344489
242,3,0.611472419921,0.717561457016
243,3,0.721470638092,0.85368816096
244,3,0.964234374332,1.20171116487
245,3,0.946038082684,1.06799810116
246,3,0.775912654019,0.903357074621
247,3,0.600411156319,0.731357790885
248,3,0.576099871609,0.676691445117
249,3,0.506362844364,0.62128316492
250,3,0.464216843896,0.589457948664
251,3,0.445144826527,0.53896081447
252,3,0.321590357504,0.385627224335
253,3,0.366686405669,0.440031152788
254,3,0.243279730698,0.282639007321
255,3,0.193338592211,0.226832643665
256,3,0.151905682091,0.192390476017
257,3,0.26088491343,0.299923623932
258,3,0.185896519494,0.235763720552
259,3,0.149092827671,0.184135458869
260,3,0.167311283094,0.226120294954
261,3,0.204739213075,0.259116628571
262,3,0.25684007118,0.319611764156
263,3,0.19653660275,0.241280568914
264,3,0.323532237623,0.407680052773
265,3,0.419348974344,0.49971560395
266,3,0.32019109596,0.406296487584
267,3,0.324415392468,0.400609629447
268,3,0.287532432539,0.366863653594
269,3,0.370523494746,0.460673727779
270,3,0.264032640509,0.342379293394
271,3,0.220557931544,0.284467693739
272,3,0.206426953969,0.263700656144
273,3,0.193560637352,0.25596840531
274,3,0.201565025087,0.266977594262
275,3,0.266075974203,0.32870385153
276,3,0.309028356515,0.406431685839
277,3,0.217249004695,0.275749108742
278,3,0.172679213974,0.229618858576
279,3,0.222716196695,0.260699420367
280,3,0.197515294587,0.267699366761
281,3,0.320148708545,0.411872985994
282,3,0.219203802328,0.287291785635
283,3,0.236957428842,0.317130839247
284,3,0.326377658613,0.386432650319
285,3,0.193982731472,0.26023406825
286,3,0.211744914083,0.276022083659
287,3,0.218312600895,0.281922355121
288,3,0.187732965945,0.242110227406
289,3,0.218839268934,0.279954292611
290,3,0.298222230081,0.371484376785
291,3,0.25400902989,0.313894516129
292,3,0.187482725021,0.238834954535
293,3,0.180500870946,0.229380859193
294,3,0.1760542077,0.234688807944
295,3,0.196591234557,0.24908418218
296,3,0.146124734345,0.196909410707
297,3,0.157866976908,0.206283731529
298,3,0.167022537533,0.231041829603
299,3,0.186432583526,0.246771866185
300,3,0.160237186852,0.221117571821
301,3,0.164822453705,0.217266473688
302,3,0.173858486269,0.228879783131
303,3,0.181555686936,0.247333630401
304,3,0.156506771158,0.2115720695
305,3,0.184108742402,0.237933904359
306,3,0.170278894019,0.223913833417
307,3,0.159780782533,0.199802201263
308,3,0.180810773891,0.231930756729
309,3,0.209539267923,0.277904808626
310,3,0.218769383803,0.283195846946
311,3,0.276552062735,0.351162616202
312,3,0.336899828234,0.433135306863
313,3,0.464301112413,0.589565113819
314,3,0.288792985674,0.360169888059
315,3,0.205299704364,0.258373199496
316,3,0.32788613443,0.392138938112
317,3,0.26993810907,0.327207224518
318,3,0.183552052207,0.231430867633
319,3,0.287803727628,0.362158145796
320,3,0.186346763473,0.240474147892
321,3,0.144516104426,0.188946574348
322,3,0.22840702395,0.267191894867
323,3,0.176583047078,0.215413135986
324,3,0.146446310084,0.186309092453
325,3,0.157026737465,0.191697746852
326,3,0.286510933417,0.35387824529
327,3,0.390033086507,0.455088508642
328,3,0.265341505503,0.320240149817
329,3,0.300081500873,0.34516287006
330,3,0.186029400684,0.218591202757
331,3,0.157556249569,0.207375785231
332,3,0.30531320228,0.374445583942
333,3,0.415731681843,0.477765877596
334,3,0.55565561032,0.714313160295
335,3,0.652176003907,0.751754025221
