cycle,count,mae-o,mae-w0.25,mae-w0.5,mae-w.75
5,15,0.162869244647,0.161075103738,0.160374318399,0.160638396652
6,15,0.14163316752,0.147340109993,0.136728013141,0.136243368832
7,15,0.12118043814,0.115094954389,0.128501692729,0.112957262414
8,15,0.143347090791,0.142957101432,0.150674671889,0.129813468556
9,15,0.195388451346,0.196145250345,0.193015333751,0.195181395212
10,15,0.19153781543,0.195446148615,0.196940326217,0.198441279041
11,15,0.289477549307,0.292185686441,0.293006382736,0.290010673697
12,15,0.241013007333,0.240772422988,0.240522328948,0.237042589375
13,15,0.152857427829,0.163387231029,0.146491322101,0.16032187918
14,15,0.192823802643,0.191271091537,0.184389420702,0.186508279321
15,15,0.185487735016,0.176037760264,0.179207377614,0.177465188975
16,15,0.165166577268,0.15388424238,0.162199848995,0.161795841821
17,15,0.275254882343,0.279742657129,0.274054695644,0.274673478685
18,15,0.15157137593,0.161662400515,0.165478563053,0.162961296825
19,15,0.155435144994,0.142546450729,0.150259448251,0.150604254079
20,15,0.122779474619,0.135888302274,0.122496143461,0.125044161209
21,15,0.164392571108,0.161503119566,0.16639444195,0.163621485153
22,15,0.180851711706,0.173003494289,0.184523511281,0.171814510544
23,15,0.227038990337,0.211369192581,0.210947300028,0.224261182039
24,15,0.185240226896,0.163875010573,0.18785506684,0.16601545344
25,15,0.265045933568,0.252796075906,0.243956245059,0.227845221678
26,15,0.288970395818,0.280676301219,0.278465461838,0.283073998885
27,15,0.207089086805,0.213413979962,0.200310826205,0.220756204991
28,15,0.149085557101,0.144934007911,0.147727461892,0.137798114847
29,15,0.286357651819,0.277863523355,0.290118771016,0.265264793321
30,15,0.14512292041,0.142962209927,0.147295064868,0.152312801881
31,15,0.119155381184,0.113458099801,0.114859549988,0.115430871431
32,15,0.16498529814,0.172888476585,0.170349232891,0.188559436843
33,15,0.195140127528,0.244271848495,0.186740748278,0.194421988245
34,15,0.221420755836,0.222045668144,0.212477089974,0.214903485873
35,15,0.313134448734,0.313393888022,0.311887130661,0.303632646188
36,15,0.281260229345,0.302102329135,0.288747781818,0.287773128781
37,15,0.283843998155,0.268148856456,0.26670601231,0.276527898326
38,15,0.233266228678,0.233674838897,0.232791035078,0.234203431683
39,15,0.286074810958,0.302272864825,0.289610348382,0.337880182268
40,15,0.36270131772,0.361243198279,0.359593066282,0.361548705679
41,15,0.394096039305,0.389719814385,0.388546071715,0.387516716651
42,15,0.145760334557,0.149893937037,0.144794394207,0.140643020071
