cycle,count,mae-o,mae-w0.25,mae-w0.5,mae-w.75
5,15,0.169970297907,0.162074598319,0.164348197793,0.16435351619
6,15,0.136099750684,0.13475127294,0.135347500387,0.138396476599
7,15,0.116911247449,0.121252273857,0.118961414914,0.120986951567
8,15,0.122138967531,0.119166243168,0.125665560534,0.118873111025
9,15,0.211479163512,0.209344812117,0.207988171147,0.213735930389
10,15,0.209877504215,0.217247950707,0.218305433051,0.218028212642
11,15,0.335571644593,0.329564190865,0.33591670499,0.33272343297
12,15,0.246191824269,0.213884525094,0.230658006684,0.218029419741
13,15,0.235210300997,0.219532410829,0.245679061433,0.236259387649
14,15,0.181815056301,0.189109902435,0.189815575315,0.187605562186
15,15,0.194328198441,0.19578669156,0.181863081818,0.185789528467
16,15,0.166535258247,0.16800788292,0.178134728703,0.179574621808
17,15,0.293751116084,0.284168486844,0.245803627918,0.273433331435
18,15,0.138084433826,0.143444245897,0.140996520976,0.135529818548
19,15,0.175570993823,0.197962482703,0.175525617701,0.178795373484
20,15,0.191294427786,0.15467012564,0.197111360934,0.175747890503
21,15,0.203490685407,0.168220749693,0.189599654386,0.180861973044
22,15,0.226614274128,0.241841633613,0.246190784387,0.230932973556
23,15,0.154959621582,0.145210976454,0.164718527324,0.157643924983
24,15,0.16621165921,0.183224074934,0.178168205805,0.166663430136
25,15,0.181367787681,0.161477048455,0.173914626299,0.178464012167
26,15,0.276717274881,0.292344436249,0.284485661545,0.262661866703
27,15,0.212150024038,0.21399363738,0.211275288066,0.203845267036
28,15,0.187389821204,0.21661161919,0.220329995677,0.150834775368
29,15,0.168358571255,0.172345618801,0.155884143021,0.161355825017
30,15,0.125475636753,0.119406707587,0.109933744456,0.120009995383
31,15,0.141681991668,0.145609922411,0.131314188354,0.152109066413
32,15,0.13230024955,0.176652793298,0.151473800946,0.145279189473
33,15,0.17512564086,0.181794409726,0.165157796494,0.203578249656
34,15,0.24226351314,0.233166300852,0.234064893774,0.252268370099
35,15,0.371962574634,0.41133698411,0.366263570291,0.35643387716
36,15,0.389680702728,0.358709844951,0.376439630858,0.357997319951
37,15,0.302987375572,0.312129487895,0.296188357185,0.28831159763
38,15,0.273106330393,0.259612820552,0.259003625919,0.258644707143
39,15,0.314486787685,0.247435518346,0.263682540146,0.27626483802
40,15,0.35437993717,0.378455346507,0.362951237991,0.354272624466
41,15,0.355335963225,0.37024025143,0.348848487028,0.351666858001
42,15,0.14415841779,0.164456016902,0.165181297299,0.157731626332
43,15,0.15444918305,0.153258913498,0.15397550183,0.158210111153
44,15,0.185905896723,0.185029993051,0.192042593717,0.189531496239
45,15,0.201760612665,0.199663804908,0.193081989646,0.211574353093
46,15,0.161066055291,0.161387835425,0.169273293089,0.162989837533
47,15,0.142331651659,0.134420682545,0.141999168684,0.143084388528
48,15,0.159378115854,0.141399495371,0.145385014966,0.139929470009
