cycle,count,mae-o,mae-w0.25,mae-w0.5,mae-w.75
5,15,0.162324128178,0.169357456278,0.169645369604,0.162114879492
6,15,0.119266161284,0.114241319111,0.118579233639,0.117371618541
7,15,0.126360547593,0.126706261237,0.126438228583,0.124599623523
8,15,0.11943010474,0.119076775925,0.112514045543,0.123067666679
9,15,0.193972583453,0.193400386914,0.189917657583,0.190297613255
10,15,0.195097275488,0.20160080092,0.198777170203,0.200939196922
11,15,0.287991248826,0.273108519143,0.272663152512,0.276431562211
12,15,0.288014371296,0.306674236162,0.301267848508,0.302368970487
13,15,0.180408153864,0.173520516725,0.172212658972,0.176285082219
14,15,0.144172376455,0.140855096993,0.13363726143,0.133693101188
15,15,0.203033372919,0.203339557471,0.1975500295,0.185303549798
16,15,0.165784462664,0.177901058012,0.167410135465,0.173911743876
17,15,0.339026331015,0.317509332404,0.299001423688,0.357557808394
18,15,0.166813089241,0.167721135469,0.169127512394,0.156649285285
19,15,0.149343087277,0.167752993002,0.140622487334,0.140826412188
20,15,0.187326712171,0.177671548921,0.173600537077,0.173259122536
21,15,0.179269490048,0.199462321729,0.183505976519,0.198493116091
22,15,0.18551830079,0.179800795007,0.20606927276,0.223456653461
23,15,0.134766068109,0.140090358755,0.146418828073,0.147193106283
24,15,0.140104973802,0.142133133628,0.153328931038,0.137461908194
25,15,0.171976772942,0.152416048063,0.149765429578,0.156401959895
26,15,0.232000123217,0.239474265895,0.240442948308,0.241327623803
27,15,0.179263285122,0.174228753296,0.170837512657,0.169652599968
28,15,0.178063153681,0.190307262008,0.152229578576,0.183973580454
29,15,0.192759564503,0.191828569307,0.205587071846,0.186271970161
30,15,0.10822220205,0.106256732315,0.116683777621,0.113183816133
31,15,0.0991299578137,0.103364505591,0.100754621407,0.105622536018
32,15,0.14982101936,0.13828176296,0.155182291985,0.160983168495
33,15,0.241082273324,0.213574768225,0.204834333432,0.228383984666
34,15,0.198763825279,0.210278550488,0.189233349168,0.195746082634
35,15,0.326735941653,0.315232909924,0.317902034992,0.313198426777
36,15,0.283997692497,0.274553141364,0.287027042779,0.288131908754
37,15,0.303014820848,0.290137988011,0.313562889337,0.299185616324
38,15,0.256090529601,0.25337281558,0.255522591304,0.259799376827
39,15,0.24602323207,0.252757934147,0.25007309242,0.244889975061
40,15,0.3513023878,0.358277463867,0.37212703834,0.379756522184
41,15,0.339498445181,0.338287965735,0.339900499925,0.347139412452
42,15,0.132162227594,0.132565131834,0.156770535498,0.145260318043
43,15,0.157742155443,0.144812546061,0.135669221702,0.151349710927
44,15,0.188174612407,0.187094043675,0.185848202701,0.189065724538
45,15,0.198568588327,0.20164090371,0.210186409109,0.217944492025
46,15,0.123282914861,0.119921942788,0.120733212385,0.122085769381
47,15,0.140888836464,0.146457691415,0.144793483465,0.135852431993
48,15,0.12168051758,0.143685719105,0.120270646544,0.14563887835
49,15,0.114449079897,0.136132061318,0.127688232189,0.120157546806
50,15,0.131167159901,0.142426814945,0.145264480112,0.1259225024
51,15,0.157432947557,0.140902026946,0.122858784983,0.144570297984
52,15,0.117789534934,0.0979022441885,0.100227677514,0.0994385489303
53,15,0.170933152166,0.172394504521,0.176830876904,0.171160053328
54,15,0.120496258614,0.143063073391,0.123993878748,0.120934469509
55,15,0.126621715768,0.124997732191,0.127285754728,0.133318299583
56,15,0.140219055781,0.157299495121,0.15471566239,0.144009340271
57,15,0.151790881588,0.147305642679,0.152134827918,0.144707818142
58,15,0.233311530864,0.232402420014,0.247838370045,0.263900531684
59,15,0.20643792675,0.18541636511,0.189710228166,0.177672759031
60,15,0.139518683402,0.130809411597,0.128088258158,0.132449395516
61,15,0.193808889525,0.222490168969,0.231945433479,0.226074188558
62,15,0.196070135253,0.128352101553,0.1312996587,0.130743655551
63,15,0.205276181878,0.195894268384,0.19586631087,0.196347226032
64,15,0.245892920334,0.216049466448,0.226853088906,0.220459933518
65,15,0.388795482104,0.400607419696,0.336262097261,0.377556140584
66,15,0.342615929253,0.343956114361,0.336431765371,0.386097596766
67,15,0.700363171892,0.699071770365,0.705027367166,0.704160543951
68,15,0.119180847539,0.130330847793,0.118530697204,0.119872832005
69,15,0.139101933695,0.16642468841,0.163902219397,0.161224298771
70,15,0.304911978069,0.311854355895,0.30271118087,0.307124777176
71,15,0.187930471265,0.165678262913,0.1781135613,0.160663320901
72,15,0.216054815247,0.150130639434,0.150955935122,0.163975396356
73,15,0.392349171095,0.369568209832,0.397706189141,0.368367522548
74,15,0.110924963473,0.18882790266,0.174953731155,0.12121125252
75,15,0.125421317953,0.132116320769,0.108208858564,0.10392495156
76,15,0.134660923576,0.119426003956,0.143602097157,0.149194579392
77,15,0.144851522751,0.153825398875,0.13870593368,0.138025839106
78,15,0.117873973905,0.114525007578,0.108580141992,0.112171830908
79,15,0.0997971717781,0.0996609785082,0.0947347940179,0.0994630828637
80,15,0.0903344740708,0.108534595241,0.103833897016,0.10182514991
81,15,0.124376687206,0.121959241443,0.127727558969,0.128771411564
82,15,0.121122102328,0.121622023199,0.120090775899,0.123812053946
83,15,0.139970790379,0.174997300088,0.164895548858,0.150456400817
84,15,0.115527192897,0.0974422380809,0.133750434566,0.133829354016
85,15,0.0918958236532,0.10491109829,0.0931282691071,0.0917098173711
86,15,0.142370752882,0.115871312262,0.0930711295962,0.126881422108
87,15,0.13659710746,0.141970340861,0.142637881685,0.137677101888
88,15,0.28675697967,0.290454877419,0.260796480155,0.299479213824
89,15,0.129309678963,0.118265833156,0.122089825511,0.129799649479
90,15,0.252618982411,0.262118662702,0.254098028575,0.255696379267
91,15,0.178458337593,0.171772469395,0.141095878937,0.181533244662
92,15,0.149766652012,0.16791926065,0.172841820056,0.161979620618
93,15,0.191548408423,0.1950161156,0.20204571881,0.202695325438
94,15,0.0986525116343,0.0976582183071,0.093128290187,0.102552321968
95,15,0.235905707857,0.22787456817,0.207588921836,0.190831839328
96,15,0.306027478215,0.307265235816,0.338001667199,0.314329579225
97,15,0.139302448945,0.104276825089,0.133268338958,0.0998011491909
98,15,0.0897144298893,0.121313517179,0.0942766231784,0.103622671891
99,15,0.155695241,0.197949826392,0.201142878382,0.200196527802
100,15,0.134382878141,0.121330985001,0.12272743637,0.118916096314
101,15,0.135000013845,0.157420172681,0.196395849953,0.149061719569
102,15,0.164051258235,0.178484357938,0.157685076769,0.162628893462
103,15,0.204960585252,0.181040300461,0.239283496041,0.193677375394
104,15,0.131776301693,0.104896446666,0.107570250332,0.106751119549
105,15,0.223024137549,0.131666346347,0.135719383441,0.101463687703
106,15,0.10358193357,0.106481084736,0.101638806131,0.116318488221
107,15,0.117423709698,0.123387895292,0.123519081162,0.117675955095
108,15,0.147450487575,0.133416286419,0.14484405356,0.169562054598
109,15,0.239568780694,0.228425528826,0.223454408676,0.223979105323
110,15,0.285295390634,0.263824896719,0.248960067399,0.275036695506
111,15,0.21792560301,0.213261102645,0.238122293168,0.21221673137
112,15,0.199165894515,0.203401929345,0.188766834074,0.181742476565
113,15,0.206005488248,0.196426612057,0.214249944324,0.210490496835
114,15,0.205712909437,0.197439822432,0.203621074295,0.200031603307
115,15,0.193716633343,0.162111552346,0.165412788757,0.175130551591
116,15,0.136027804898,0.135705941059,0.148510233145,0.154758425215
117,15,0.146091164743,0.151608230527,0.145603642796,0.153867334997
118,15,0.189957324899,0.167583489656,0.175457346359,0.164098427382
119,15,0.25262217922,0.266680694666,0.277091940145,0.2622730822
120,15,0.689931130377,0.68620130751,0.688512397426,0.683189831807
121,15,0.532140237697,0.533709405274,0.531088779228,0.537432305969
122,15,0.635222769196,0.626406942011,0.625968325058,0.637399180877
123,15,0.504534624181,0.505438037402,0.502362036176,0.518030913086
124,15,0.422774310052,0.432129391639,0.416052877974,0.453437251076
125,15,0.540589405918,0.587569759283,0.557624476632,0.534433457744
126,15,0.429754593244,0.426579377143,0.429555154921,0.42761382197
127,15,0.492908307131,0.498423448151,0.512742954792,0.508730478235
128,15,0.176387957311,0.183088982029,0.188083203286,0.185490120053
129,15,0.152118316255,0.152297606288,0.157513921072,0.158352882723
130,15,0.117129338449,0.11997350968,0.119595800967,0.114015981344
131,15,0.160348915078,0.169369024861,0.184180488646,0.169083966491
132,15,0.273585798016,0.310038840024,0.291640922305,0.27847791249
133,15,0.494152108929,0.502175703246,0.500806776999,0.538626421455
134,15,0.520229133976,0.508442589561,0.583800049535,0.51506840718
135,15,0.497664375593,0.522154927633,0.500400809376,0.50186366569
136,15,0.397361387787,0.377197842821,0.388328419857,0.3849473148
137,15,0.305236866953,0.268262828004,0.27081316408,0.264194307269
138,15,0.20491766396,0.235857038552,0.205734496624,0.20895846511
139,15,0.211742232996,0.20527463773,0.208736399565,0.209520684524
140,15,0.0950259700356,0.089652908679,0.091395896728,0.0908072529204
141,15,0.130847828548,0.130689007899,0.136013206421,0.133907027982
142,15,0.111743586983,0.111184066324,0.105586125241,0.112636055506
143,15,0.169815110109,0.167108989577,0.164951372988,0.182306228642
144,15,0.104764704784,0.113074030403,0.134346545213,0.141349082725
145,15,0.211163938116,0.119909069803,0.142204933041,0.188586678752
146,15,0.0869319868029,0.116866944592,0.166187972867,0.101504873202
147,15,0.10757270296,0.119933006695,0.0973910623778,0.0949061807519
148,15,0.107558335751,0.121583712191,0.111059709584,0.119907949508
149,15,0.103985695275,0.101839666655,0.0982104010273,0.0953954631717
150,15,0.0893182707099,0.0810421416562,0.104855996705,0.0790994066612
151,15,0.11054425787,0.0987991838219,0.122017390166,0.131173987104
152,15,0.150863060585,0.152488719268,0.148355737486,0.15944774287
153,15,0.183134157438,0.164236666287,0.160082372884,0.159305330861
154,15,0.181070043208,0.176619296587,0.173522882987,0.179782830948
155,15,0.191843481519,0.192804142434,0.206931537427,0.195206363727
156,15,0.145693788505,0.109031740044,0.135487196705,0.115614022205
157,15,0.251548742662,0.245528339519,0.244995923711,0.24550853664
158,15,0.237027850687,0.181933743458,0.210242305511,0.16788078366
159,15,0.10877460894,0.11844386776,0.116460517683,0.113241811737
160,15,0.153254811506,0.153975460301,0.150325634323,0.160496675108
161,15,0.101248290984,0.100980481235,0.100528679104,0.0968916862909
162,15,0.15065367219,0.14852360831,0.144238370075,0.147138828722
163,15,0.119760855222,0.109468276037,0.110958892962,0.114783145872
164,15,0.121432458107,0.171992066667,0.167872490885,0.141581796542
165,15,0.12585878009,0.130611879684,0.128389077925,0.11890054148
166,15,0.11091534645,0.100451142368,0.110367120631,0.115632897161
167,15,0.105598783682,0.121831080279,0.110862518782,0.10932224313
168,15,0.133621777075,0.123401726932,0.125554481081,0.12190692867
169,15,0.107732626017,0.106019511554,0.103173404289,0.106775815586
170,15,0.111854346346,0.104915881691,0.0863086464524,0.0942596178986
171,15,0.104412846287,0.111617296995,0.0979663787047,0.117312890242
172,15,0.129720152032,0.13209016324,0.123445882023,0.110612469414
173,15,0.135018125711,0.130932458084,0.127771806633,0.120563645055
174,15,0.119459206579,0.131363233089,0.132862486889,0.131150824272
175,15,0.12055560417,0.127594054626,0.125901999269,0.113930439394
176,15,0.0995850792038,0.0988082659921,0.102622526578,0.0988979560697
177,15,0.0683210168325,0.0713239421325,0.0787441382088,0.0804483498698
178,15,0.0837053953447,0.111302105364,0.0920670581055,0.0983384939803
179,15,0.123762224604,0.115767227936,0.107179550226,0.173740132224
180,15,0.0945255270057,0.0894194072524,0.0840316363893,0.0801288160762
181,15,0.101117984973,0.0891056193157,0.0917500379468,0.0840461747989
182,15,0.103304679349,0.117755944259,0.117623850028,0.110091106081
183,15,0.0847951189771,0.0939524106716,0.0910284096147,0.0884063579217
184,15,0.081927208529,0.0929069259881,0.0963124313732,0.0774246705061
185,15,0.115188605959,0.0818088908557,0.0857023402791,0.100681609077
186,15,0.136020923708,0.181259366241,0.150507823502,0.109650427123
