cycle,count,mae-o,mae-w0.25,mae-w0.5,mae-w.75
5,15,0.159163139649,0.155010719206,0.157224912309,0.163434399856
6,15,0.12620383967,0.12569156753,0.125859849532,0.123416537179
7,15,0.145085180324,0.145256878367,0.127882136964,0.13251067242
8,15,0.131989298387,0.128792497727,0.130132168161,0.132655569209
9,15,0.239957083435,0.250609012672,0.245724959836,0.244154169286
10,15,0.211410559433,0.203334416653,0.201021492084,0.213803752719
11,15,0.303882932651,0.299499686668,0.306198678722,0.300638448927
12,15,0.269803117121,0.26729381796,0.268554616082,0.269145783854
13,15,0.161277749348,0.166252780632,0.161757089857,0.170270459268
14,15,0.161099197037,0.15800124555,0.163084200965,0.166187374333
15,15,0.143880569746,0.154039179138,0.149083743542,0.15489757599
16,15,0.171935564306,0.172456861506,0.163364882629,0.165336079137
17,15,0.214805372484,0.208436059433,0.224524831407,0.195997966195
18,15,0.162578248614,0.14662661324,0.160296459188,0.159415020497
19,15,0.162760250918,0.15864508953,0.162084000208,0.191949083357
20,15,0.168249939385,0.136000406675,0.151795688223,0.148675145117
21,15,0.130827402397,0.131137347552,0.117877063218,0.122371760963
22,15,0.246565529307,0.207693307965,0.219971475865,0.237905672873
23,15,0.222426995124,0.228853172793,0.205389691213,0.222948121682
24,15,0.16725470591,0.17209871969,0.20536896054,0.165577091223
25,15,0.187522955116,0.178708615422,0.195332693922,0.189333323068
26,15,0.266380204585,0.280072884934,0.267481501324,0.268341702785
27,15,0.174066938917,0.204560048049,0.188400471585,0.187663885731
28,15,0.128960576951,0.127136032454,0.151206751591,0.128582160067
29,15,0.178549024143,0.180849442343,0.199829304066,0.184105694228
30,15,0.191813696865,0.247643749107,0.256049894742,0.249203232251
31,15,0.134110970259,0.118742919608,0.118076118234,0.117177240224
32,15,0.125487117055,0.127150549574,0.125642238165,0.124774342849
33,15,0.18407804769,0.168414986822,0.161950200201,0.164901780008
34,15,0.208446924682,0.206154117838,0.23259261712,0.210302001333
35,15,0.258512574033,0.299071966411,0.268428794384,0.307372665284
36,15,0.282337247152,0.279053490525,0.283860727829,0.295676028729
37,15,0.291318606809,0.293294649659,0.277256461862,0.268402958236
38,15,0.267104685742,0.249253831036,0.249994677651,0.240391536402
39,15,0.258137074327,0.300745742579,0.24155250824,0.26039597568
40,15,0.331759388778,0.333604528004,0.334042222813,0.330454779803
41,15,0.329883807577,0.337431182503,0.354525740569,0.368178203746
42,15,0.167123314736,0.198276139154,0.176176670654,0.187366720045
43,15,0.161917908178,0.169469913944,0.147152700402,0.140565923849
44,15,0.181465025629,0.179551589265,0.179044139165,0.185319009986
45,15,0.202337109406,0.184789790442,0.184015268413,0.18428479179
46,15,0.215389625879,0.230805235728,0.17856118643,0.146238362758
47,15,0.163066728967,0.18035512987,0.162483905118,0.181784865439
48,15,0.13187120403,0.127824383517,0.133097133737,0.132282143243
49,15,0.136909398094,0.12513451357,0.128519652203,0.140683256056
