cycle,count,mae-o,mae-w0.25,mae-w0.5,mae-w.75
5,15,0.15314115366,0.154486694147,0.149483668461,0.152974669668
6,15,0.141003213101,0.142228703957,0.144026815883,0.143227779327
7,15,0.153786850947,0.159053709891,0.156550138678,0.162774966079
8,15,0.128064736431,0.135941005215,0.134937211227,0.130928620159
9,15,0.264753629828,0.259102291773,0.278612782558,0.276076159764
10,15,0.204201503185,0.199154420618,0.19472019889,0.196761451307
11,15,0.287745947353,0.284533846553,0.286153996734,0.280674994316
12,15,0.226322700476,0.213265109853,0.241619593669,0.238198944186
13,15,0.197921313758,0.194736827668,0.183791321482,0.191670795965
14,15,0.183875222621,0.180470759074,0.179464390484,0.192827340263
15,15,0.144940367526,0.125803969086,0.120282712384,0.124719731491
16,15,0.163335683153,0.150028904683,0.151784403567,0.151316098733
17,15,0.191275458992,0.183899594733,0.179203203063,0.192893850164
18,15,0.170877891005,0.159212930209,0.161016582582,0.166327870346
19,15,0.153645731239,0.152854918211,0.145375464539,0.157603376768
20,15,0.188357739109,0.188592580802,0.210510616608,0.159013212396
21,15,0.210810251936,0.20457761696,0.224472160592,0.22486152844
22,15,0.256020166266,0.245477239463,0.227168042574,0.267777200685
23,15,0.198346200035,0.150876385896,0.163250866204,0.155450087138
24,15,0.169260098429,0.15066671169,0.145835125795,0.149369147018
25,15,0.160556135004,0.187146642557,0.160836217373,0.176115730989
26,15,0.263774737876,0.260081660093,0.242707792042,0.257266292253
27,15,0.178874290747,0.179962175359,0.168036117095,0.178609046728
28,15,0.14471993939,0.138725589918,0.139744701025,0.130996942989
29,15,0.174060507285,0.170702621783,0.156736049709,0.161850978487
30,15,0.141335307888,0.182966562351,0.19528901764,0.161799126015
31,15,0.116691469652,0.126616733364,0.121455445939,0.118056456708
32,15,0.121747451558,0.13029664335,0.117910001794,0.124348701264
33,15,0.144302562432,0.149197843291,0.184046486284,0.186967959655
34,15,0.268781246991,0.268122386907,0.273179047859,0.277595274027
35,15,0.292727869229,0.292636839376,0.283581663521,0.292997092677
36,15,0.35294278568,0.35292442393,0.353448056688,0.34124206015
37,15,0.269172262408,0.288832546264,0.268214901095,0.294242220867
38,15,0.271839351886,0.263141014665,0.279818137717,0.279499585666
39,15,0.310552610935,0.282934180388,0.306179446868,0.29445481739
40,15,0.327775412087,0.322850312746,0.327024243115,0.323162252834
41,15,0.435604744856,0.43560436829,0.4614678731,0.465621990941
42,15,0.172248648852,0.14957075346,0.163512799691,0.150044295081
43,15,0.151853541163,0.156765275532,0.150437051295,0.146721071674
44,15,0.182438180021,0.182508962258,0.192193572158,0.200836044554
45,15,0.226181892856,0.216249963359,0.216551013596,0.204162081024
46,15,0.139444833525,0.140067200837,0.147523517391,0.13648720541
47,15,0.122868814424,0.123927495268,0.107204971206,0.11023936198
48,15,0.120626851486,0.126832836142,0.137638066273,0.12457886432
49,15,0.119346493641,0.114438778159,0.121992332615,0.137210733876
50,15,0.111175521165,0.123532184563,0.120403512052,0.129873852463
51,15,0.130069668894,0.129764094229,0.139728143663,0.122864024669
52,15,0.0972003064953,0.104575951601,0.129476438809,0.100157645961
53,15,0.168781276629,0.169469760488,0.201840276421,0.165676313231
54,15,0.106781463882,0.106622391558,0.119963752864,0.116351228218
55,15,0.103053009075,0.101802359403,0.109194046295,0.102892012928
56,15,0.130296717815,0.140920238658,0.134496486381,0.140677394144
57,15,0.148755123605,0.139884162239,0.137805732648,0.132421867403
58,15,0.293304044649,0.234634667776,0.289718337173,0.320525459016
59,15,0.205287530571,0.215804462218,0.201883506666,0.217248236185
60,15,0.117318503297,0.126492759614,0.119432243284,0.14138208586
61,15,0.132925560671,0.130295884821,0.137024395934,0.130986054488
62,15,0.13858780174,0.147495253652,0.136395734971,0.136339847514
63,15,0.222013147249,0.197204703727,0.213943897801,0.17373107544
64,15,0.368104377294,0.340015569401,0.396499121918,0.31505684685
65,15,0.1876161269,0.148754945903,0.14605727303,0.157284781996
66,15,0.319258281533,0.316651447058,0.305591189771,0.310000478053
67,15,0.669593452686,0.670258648957,0.678835524349,0.671857445266
68,15,0.160434107004,0.151065618789,0.171034476657,0.151209117064
69,15,0.226577643946,0.18599208287,0.286539899576,0.177571519353
70,15,0.277410611787,0.287308050581,0.272346013085,0.300967143057
71,15,0.204264480671,0.208283842786,0.23577451699,0.220810296173
72,15,0.139014525769,0.139285286176,0.136231587286,0.157449978049
73,15,0.4628733061,0.411816027853,0.420849680399,0.417195919923
74,15,0.109581228077,0.126967240407,0.116517262053,0.102643102999
75,15,0.0930448423837,0.0958231359297,0.095676916306,0.094457322877
76,15,0.125415290885,0.132253779639,0.141963177277,0.128274457301
77,15,0.185576622029,0.177398050132,0.168200796503,0.185399954229
78,15,0.121695748635,0.129079414446,0.123147778519,0.120580254009
79,15,0.13329726897,0.165834066661,0.13591604798,0.147141566251
80,15,0.0943625224807,0.103393445637,0.095583460847,0.102917946677
81,15,0.126324958977,0.131130270872,0.128928983257,0.12034760323
82,15,0.122542371461,0.124014579314,0.118009913808,0.135492045525
83,15,0.162414049474,0.160472632175,0.145815022897,0.148099443883
84,15,0.133203417689,0.114163097636,0.158784353847,0.108595227463
85,15,0.102647709235,0.103474561612,0.10412508016,0.100288284831
86,15,0.0930494146854,0.254388368355,0.130914435571,0.112905588161
