cycle,count,mae-o,mae-w0.25,mae-w0.5,mae-w.75
5,15,0.142364658673,0.139215635417,0.141264392965,0.140285984092
6,15,0.125982679165,0.126258929876,0.128505020822,0.133246574676
7,15,0.133672452303,0.130407826772,0.135852885059,0.128876535774
8,15,0.129099656696,0.122548177102,0.128549487081,0.125085294012
9,15,0.211934876928,0.216189383189,0.217730476928,0.214219280459
10,15,0.199699850023,0.19551735551,0.192796358936,0.195134039363
11,15,0.300311878779,0.29548748528,0.302234243104,0.29849600823
12,15,0.27428253283,0.288656884159,0.282780391972,0.28688978851
13,15,0.197730837147,0.210905992046,0.203351889526,0.195811227572
14,15,0.194989464346,0.209637502585,0.209036673639,0.226962296778
15,15,0.152515493202,0.159441592981,0.163320559559,0.157594823037
16,15,0.188711814013,0.160766265658,0.181237624748,0.191960615834
17,15,0.192167577321,0.187754170146,0.192331389987,0.189228500475
18,15,0.162571839971,0.185420308219,0.166468896655,0.153890802522
19,15,0.169420935878,0.158052237462,0.146818805109,0.159891272111
20,15,0.166419676638,0.156734298977,0.154636494549,0.15590107579
21,15,0.210760984168,0.182150662644,0.177699791444,0.189220109449
22,15,0.193572906312,0.20787935352,0.180713740539,0.206706404617
23,15,0.194968849634,0.190612103902,0.198422161185,0.196867692002
24,15,0.175036418157,0.163155227098,0.181456900626,0.197800109757
25,15,0.159035373083,0.185730875443,0.164378418431,0.145888252292
26,15,0.294213684465,0.284580530746,0.304118336768,0.295215174653
27,15,0.202533495186,0.212890163742,0.1828589956,0.20387675038
28,15,0.174383556349,0.159375207712,0.172504920992,0.177723343269
29,15,0.229431523736,0.23050952281,0.23775892248,0.255785319344
30,15,0.184802932557,0.181223317998,0.155941970055,0.164929822939
31,15,0.147648773008,0.127241619893,0.152251590481,0.144218789937
32,15,0.104583372383,0.11449341264,0.118899381785,0.119094015704
33,15,0.182583811487,0.160167266614,0.184723672187,0.176888783205
34,15,0.228746514512,0.238503737077,0.228597408943,0.237767255146
35,15,0.302312857897,0.295154339178,0.316414197016,0.301622929141
36,15,0.281268235151,0.275689206933,0.285889818852,0.282631127692
37,15,0.257977091346,0.253370178019,0.25234800322,0.253849942417
38,15,0.285971187126,0.299286158687,0.284174330509,0.277819164243
39,15,0.261338518315,0.261367703695,0.258507851639,0.269107894518
40,15,0.33528946321,0.334828045456,0.335983672202,0.329460480537
41,15,0.370573027869,0.358876720517,0.366565194727,0.369308377206
42,15,0.145843407462,0.143703163118,0.141317837673,0.13921919942
43,15,0.162154025387,0.141042649457,0.153265815175,0.167493944742
44,15,0.148929998996,0.150395647259,0.140615985149,0.14115514701
45,15,0.235234281735,0.239030448786,0.238557644093,0.246121936005
46,15,0.15912366276,0.166891852249,0.181531738927,0.156101183962
47,15,0.150360542023,0.169440936976,0.157584760231,0.196359127637
48,15,0.14575506386,0.135645588307,0.145520720932,0.140824710328
49,15,0.137408813009,0.132654376966,0.142888003036,0.131380718626
50,15,0.132652001979,0.13206781862,0.137260705485,0.125487315629
51,15,0.158396871205,0.1467666348,0.145456179907,0.152202050317
52,15,0.12517037942,0.121517882463,0.126515065857,0.123456264608
53,15,0.176450889696,0.178267664223,0.176455741203,0.173040403146
54,15,0.121103801219,0.12134246192,0.102029278297,0.125586739174
55,15,0.153422617173,0.114377534334,0.116949870364,0.110841185294
56,15,0.166399193607,0.169758110774,0.162178975504,0.183255945563
57,15,0.155517407041,0.198149548099,0.169569362801,0.156154466202
58,15,0.265239609806,0.290413380919,0.263722219192,0.277121499999
59,15,0.23872493342,0.231253317275,0.243225521174,0.252022702595
60,15,0.160884885788,0.178608568324,0.17700486929,0.175471983226
61,15,0.132403726366,0.200598268146,0.196210098962,0.148514353116
62,15,0.180517109915,0.154113954097,0.151410240448,0.208502743362
63,15,0.134192075764,0.156738378287,0.133018816283,0.139895411562
64,15,0.260156549181,0.327133021442,0.303177420754,0.272776913513
65,15,0.236365777986,0.312707019827,0.332460368077,0.265437241066
66,15,0.364567659929,0.359648697592,0.360539275416,0.363380530664
67,15,0.604660573568,0.607466184285,0.608542474807,0.603008893511
68,15,0.170187268367,0.120967181028,0.123466092141,0.16867396681
69,15,0.129717476122,0.129044818978,0.134959490088,0.141081244208
70,15,0.304306336929,0.293126683379,0.293047278022,0.290749944771
71,15,0.172493259931,0.177456779108,0.184205432067,0.17606837125
72,15,0.169830252854,0.176850729205,0.168294705888,0.18261416723
73,15,0.432900574037,0.466588949294,0.465148579371,0.49872592893
74,15,0.204039012106,0.154795422752,0.111684293805,0.124502622038
75,15,0.114076614969,0.114542120537,0.112448630974,0.111111750801
76,15,0.106382571434,0.103946789081,0.12121267915,0.155878068902
77,15,0.148382433796,0.151733829465,0.156304819547,0.146407006907
78,15,0.112486779427,0.111549035525,0.106315583306,0.108798846744
79,15,0.105455590836,0.10409002123,0.102644642176,0.108200936202
80,15,0.0831141117983,0.109146823868,0.115009681105,0.102940019961
81,15,0.116300861003,0.113115410682,0.119256740613,0.118224834041
82,15,0.130699538861,0.1302852916,0.134034732001,0.13569192188
83,15,0.203236507748,0.220414037942,0.211426688704,0.193835437992
84,15,0.159382397517,0.151469167395,0.159467725608,0.185485537269
85,15,0.183553483769,0.152872932851,0.13444818773,0.115167087875
86,15,0.11303240195,0.114277043811,0.0970205110778,0.0995977109939
87,15,0.175036557093,0.132840021722,0.159430783486,0.156201086198
88,15,0.310549453129,0.295889323348,0.295781923065,0.258513325671
89,15,0.134726326444,0.131989198775,0.130914217212,0.149217723796
90,15,0.244980869081,0.252282164011,0.247537829927,0.247853782058
91,15,0.134545391454,0.173404604819,0.176379669008,0.253645467428
92,15,0.149928726859,0.146861495194,0.144409912677,0.170108336663
93,15,0.243600422077,0.219137991991,0.214200945693,0.212048076521
94,15,0.137826655886,0.145866423663,0.147248165948,0.159011813821
95,15,0.165364634964,0.147855690978,0.171383137836,0.186078305747
96,15,0.318411121614,0.320431779185,0.320437538026,0.321646750918
97,15,0.108842610237,0.114527063506,0.110278741722,0.120261578156
98,15,0.0954248505574,0.118589506705,0.127849013896,0.113278752721
99,15,0.149991509284,0.132273361028,0.135638289303,0.167825882291
100,15,0.133275142987,0.129706097018,0.126181356848,0.129903261691
101,15,0.155675456282,0.108303725433,0.141842405427,0.209411946128
102,15,0.142966473937,0.141234188656,0.129490546097,0.131235753511
103,15,0.188665296055,0.193164474281,0.197143999157,0.198723085827
104,15,0.120750775583,0.117480993653,0.21582286358,0.117794971625
105,15,0.132098659346,0.136808853851,0.148723286209,0.172370190855
