cycle,count,mae-o,mae-w0.25,mae-w0.5,mae-w.75
5,15,0.15224635064,0.151870462925,0.146366315008,0.153619813708
6,15,0.130030670339,0.129375950124,0.125321471717,0.127637190544
7,15,0.137286227078,0.138030102277,0.136810870096,0.133889057728
8,15,0.136738844678,0.127309132086,0.132358197174,0.1303470998
9,15,0.196070592621,0.188834481828,0.192176472801,0.193857089558
10,15,0.195922744098,0.203329336383,0.209588460192,0.201744670867
11,15,0.314185800104,0.302191655171,0.308659226752,0.305462352338
12,15,0.339392189719,0.32180465761,0.322362665532,0.318945488604
13,15,0.127641385144,0.118202330502,0.119289944608,0.117497150976
14,15,0.154866225628,0.161772451184,0.15904951776,0.154230687937
15,15,0.15849900838,0.158433064972,0.162967097938,0.167658716094
16,15,0.149464908857,0.157180631061,0.16178040618,0.139025233265
17,15,0.167470821051,0.162678629086,0.168699840094,0.167052157717
18,15,0.197886066583,0.211379728578,0.175934419052,0.205217398242
19,15,0.161051166641,0.155173355103,0.153606595477,0.155639808845
20,15,0.156016533569,0.154312196194,0.139029199181,0.173297114421
21,15,0.119380723963,0.130234742044,0.130672271067,0.136888584161
22,15,0.168058761353,0.175562783773,0.183963696771,0.183812365869
23,15,0.14171098292,0.133689864063,0.143607618771,0.132115776268
24,15,0.107742607563,0.119741042256,0.130970948539,0.121902917587
25,15,0.150142683302,0.145113538872,0.153571915309,0.145453426175
26,15,0.252803400628,0.292965502845,0.267169363405,0.289061767439
27,15,0.171068066113,0.172022291386,0.18550080781,0.168579331855
28,15,0.179566381606,0.17602060229,0.170582785975,0.155636034332
29,15,0.16378741342,0.180743314322,0.167909854481,0.176719011826
30,15,0.10340802327,0.119310478593,0.112246848238,0.104805356767
31,15,0.119280007039,0.12428007952,0.121270469159,0.122310769274
32,15,0.098011653401,0.11952099291,0.106046333646,0.107748929296
33,15,0.132273807829,0.126930356036,0.123822294958,0.123363923755
34,15,0.20494300885,0.20756866727,0.208031166056,0.210789860187
35,15,0.300142152993,0.30792169886,0.288654670962,0.305182641239
36,15,0.239728864197,0.238516677894,0.247968226923,0.239957376662
37,15,0.279891679743,0.280221506601,0.281436476092,0.307066692463
38,15,0.276009015605,0.294619717394,0.280346160688,0.298760983299
39,15,0.298590859814,0.29130594924,0.300744556006,0.300172762788
40,15,0.319486806295,0.328635240327,0.326763021402,0.332709337011
41,15,0.387049457966,0.391695414864,0.403854940836,0.393554187324
42,15,0.166214438414,0.162838629035,0.159409477938,0.160260870777
43,15,0.153017405682,0.145034301932,0.151051505617,0.16270537174
44,15,0.220510972325,0.21144032958,0.19710350907,0.190507896271
45,15,0.215235360875,0.22114488272,0.241300910945,0.215398454759
46,15,0.158018132286,0.175276425757,0.155102669927,0.161509389792
47,15,0.141837056608,0.152716976551,0.154577949854,0.146769339028
48,15,0.103696222072,0.103508564916,0.124071963661,0.119441015367
49,15,0.114540569209,0.162608960233,0.127300362358,0.145639998745
50,15,0.139185761345,0.159198903263,0.138508086628,0.139285138063
51,15,0.135398863089,0.14040257114,0.152163336194,0.139529881941
52,15,0.13309422641,0.114208419661,0.120137139841,0.115267798916
53,15,0.177755207675,0.178237945389,0.174921115214,0.188758314841
54,15,0.114736179349,0.114977948906,0.115984659961,0.111738810625
55,15,0.112317926649,0.133374620343,0.154616748515,0.11130047636
56,15,0.143797687114,0.146279285908,0.15566716113,0.133447497561
57,15,0.150071143217,0.150690632709,0.153265206076,0.146983993891
58,15,0.248316113608,0.255088498509,0.250818606844,0.256775576267
59,15,0.210927600155,0.199138018951,0.206654155585,0.205784887645
60,15,0.159123742231,0.168337341954,0.178046475128,0.152133394996
61,15,0.110119786919,0.107022152263,0.141422470375,0.1250010473
62,15,0.192480397281,0.190622759374,0.189223582003,0.211759653044
63,15,0.186469284344,0.207753236561,0.231243136212,0.168482615035
64,15,0.266890590249,0.254338140705,0.27264604771,0.269062761152
65,15,0.226550254324,0.256523641956,0.248182103262,0.228843721066
66,15,0.344546072857,0.3639089709,0.357189976723,0.341593127509
67,15,0.666873757096,0.678287128194,0.660550874236,0.668286421138
68,15,0.141576274019,0.13932897917,0.145163249731,0.133043746097
69,15,0.191658062324,0.137900375259,0.162977491438,0.146916009597
70,15,0.367178605372,0.365346080177,0.365325771736,0.368926507024
71,15,0.243489123997,0.212569694879,0.203924151013,0.255727728384
72,15,0.130420461846,0.141945021672,0.201090783529,0.171080087411
73,15,0.326443753496,0.310919584979,0.340077107212,0.307114158887
74,15,0.111007748626,0.128896598907,0.110007598494,0.121960069432
75,15,0.0963940184517,0.10563621741,0.0956842320957,0.102597938755
76,15,0.174633379335,0.155644413077,0.167337201486,0.171845625075
