cycle,count,mae-o,mae-w0.25,mae-w0.5,mae-w.75
5,15,0.164390808202,0.163829903007,0.165375280316,0.161662056892
6,15,0.127405421143,0.12952073943,0.127357579145,0.125915044096
7,15,0.155936622448,0.1485245655,0.146899826298,0.151382930354
8,15,0.145837189794,0.134823092919,0.13637220695,0.147045374745
9,15,0.193838990797,0.198710104989,0.195930558575,0.198439285848
10,15,0.232448088163,0.230098209024,0.229253294814,0.224459696098
11,15,0.312199721206,0.298294330399,0.309723831151,0.307942308604
12,15,0.23832350654,0.232575250171,0.240041409115,0.234143322871
13,15,0.168337524798,0.167582990554,0.177646215851,0.169977683468
14,15,0.220691867029,0.215986297931,0.217345710224,0.213879983522
15,15,0.162780462949,0.147543413943,0.152631247463,0.176356541266
16,15,0.167745708057,0.163778983524,0.17289568721,0.17076362798
17,15,0.228724313544,0.212710186444,0.221380696687,0.21419399656
18,15,0.158415365251,0.150705615358,0.146596415226,0.162529239778
19,15,0.146195575694,0.143563906761,0.137279792648,0.140679113211
20,15,0.198072397221,0.199136794015,0.173828894057,0.185114399376
21,15,0.137692656299,0.138444176961,0.128751262407,0.136598750759
22,15,0.174422157727,0.147915577047,0.165630739347,0.163256809646
23,15,0.227955376582,0.195764138321,0.221964005106,0.187331432608
24,15,0.1739830988,0.142842828404,0.128748698433,0.136287924624
25,15,0.17157130916,0.168660564493,0.167860843879,0.159134963419
26,15,0.255723126244,0.269218690448,0.254686747459,0.265411891743
27,15,0.166542843074,0.166501258395,0.167216717252,0.156635780099
28,15,0.139155342393,0.144355099035,0.15183213017,0.140274313706
29,15,0.17331409515,0.151791501823,0.143715587383,0.150764443901
30,15,0.124232905644,0.121821219454,0.119671090336,0.127453597863
31,15,0.0979291497883,0.126139677362,0.100441657734,0.111087329447
32,15,0.125638506266,0.123890984169,0.111591382435,0.111984319617
33,15,0.125329440915,0.122002414629,0.120186212142,0.120599642573
34,15,0.204042891841,0.253368773841,0.228274489233,0.210277762105
35,15,0.355514503521,0.329650054086,0.354976429896,0.355804829347
36,15,0.309156479651,0.32845354261,0.320051884378,0.364862009233
37,15,0.260279366524,0.258657667179,0.261127122322,0.260324165675
38,15,0.253051330154,0.250509528434,0.253616312773,0.254980960022
39,15,0.225090544726,0.227729607623,0.233209810832,0.221896789356
40,15,0.323887680332,0.339926166824,0.357303116554,0.335871032693
41,15,0.367104998549,0.370097374882,0.359491172389,0.359871534282
42,15,0.143831934134,0.144451289505,0.137069784678,0.166655372472
43,15,0.167137799401,0.141268150026,0.149446841651,0.139479367482
44,15,0.164058496218,0.16299908775,0.165214207748,0.166947791993
45,15,0.205828017567,0.19559651239,0.194244296344,0.192384388959
46,15,0.167733164858,0.162831643165,0.165591383859,0.164465090384
47,15,0.117408544506,0.114283793454,0.112554636839,0.117276466709
48,15,0.123974432837,0.149577097398,0.129968157761,0.147299103555
49,15,0.125465609408,0.121715212986,0.129331003288,0.121686631297
50,15,0.123692177706,0.135880801612,0.138676334597,0.129926234252
51,15,0.146552462761,0.146133887125,0.146593918673,0.137418925749
52,15,0.138297672768,0.124705037462,0.107525400233,0.0954272321208
53,15,0.175539906557,0.170711285657,0.188005165446,0.193567515068
54,15,0.212880793872,0.199720089623,0.222992324578,0.198478500712
55,15,0.108448380361,0.106143585816,0.126193498684,0.109512427716
56,15,0.138941032974,0.134953519715,0.135709060869,0.132939725844
57,15,0.196630339211,0.1994955724,0.170255490581,0.178170907715
58,15,0.212066485897,0.203502873183,0.212704253691,0.234769918607
59,15,0.200443889811,0.212126912077,0.196403817324,0.195538411879
60,15,0.163064891946,0.153556107619,0.168406447584,0.140612588308
61,15,0.100096531826,0.0983649500314,0.111308879094,0.110183223712
62,15,0.187485711785,0.173356956541,0.151775434211,0.171978285706
63,15,0.1692116732,0.173223186178,0.173089152928,0.201809204994
64,15,0.306683554633,0.252362152032,0.261366732485,0.25603824204
65,15,0.158019456583,0.161710544279,0.157456468566,0.155078537601
66,15,0.307497819867,0.317730887229,0.345497113636,0.346480044493
67,15,0.660219537124,0.661688512211,0.680211651185,0.682806022035
68,15,0.146465810344,0.119368795663,0.114312341547,0.124973702659
69,15,0.134571654404,0.129177398585,0.133270495386,0.133584974172
70,15,0.286844975641,0.280392798707,0.274925362405,0.303315835131
71,15,0.165555683353,0.169944626915,0.16514404972,0.167883177003
72,15,0.15821491643,0.158556055367,0.145367127747,0.136292988352
73,15,0.322941299338,0.327594296407,0.326729689334,0.334256621824
74,15,0.109894903443,0.103044557824,0.101918433339,0.106485491591
75,15,0.105568236606,0.104822384291,0.107399123081,0.106162717079
76,15,0.111821590629,0.115152327753,0.111278578261,0.111004619309
77,15,0.137057374283,0.130282080397,0.134850185109,0.12868708508
78,15,0.115767727382,0.107806997775,0.114721126905,0.116739448603
79,15,0.0918109198173,0.0907707818559,0.0869191537263,0.113164304914
80,15,0.0934044867296,0.0952739153626,0.0951697065264,0.0962394588516
81,15,0.104568963549,0.107230673061,0.105134489727,0.105346930967
82,15,0.125596365698,0.117028361283,0.127695247021,0.117412608015
83,15,0.181549652541,0.216036783278,0.163800354645,0.192857672257
84,15,0.128949576485,0.121432226362,0.154775313638,0.124754437884
85,15,0.0984231792119,0.117745760731,0.0900184545864,0.0947033807618
86,15,0.0869726812611,0.162144789994,0.102594282075,0.144187732274
87,15,0.121566387447,0.190171273426,0.152460183588,0.137493055527
88,15,0.27793920977,0.292795940742,0.303914677914,0.307376525335
89,15,0.115435135541,0.117122257925,0.11993808661,0.107448380593
90,15,0.269383948594,0.267536257465,0.264033107298,0.268055285247
91,15,0.16361393941,0.134824172319,0.131830937027,0.156354025422
92,15,0.147360943075,0.158702606467,0.144513489358,0.147839313986
93,15,0.209048360155,0.244268711076,0.191772298683,0.191402723456
94,15,0.112584730174,0.106816584284,0.124630684489,0.106594387648
95,15,0.124428246082,0.130946365798,0.12524184306,0.136272464624
