cycle,count,mae-o,mae-w0.25,mae-w0.5,mae-w.75
5,15,0.160530644748,0.159565934328,0.163677659544,0.158671117934
6,15,0.172681971461,0.153259002045,0.145683929677,0.161306815412
7,15,0.153574875606,0.138434713679,0.15066297114,0.146491831828
8,15,0.131818199459,0.128561411045,0.126888822604,0.133418777261
9,15,0.211056351322,0.208386299501,0.208713677599,0.205743512371
10,15,0.192053460423,0.202426808824,0.205383714786,0.202269935566
11,15,0.297634165365,0.294091386846,0.293969929069,0.295408080541
12,15,0.210050179818,0.211928666926,0.205088164915,0.203812492065
13,15,0.209719881945,0.219865920507,0.203271492892,0.184784836281
14,15,0.251141100815,0.233554441817,0.25363029934,0.263006379655
15,15,0.159502223161,0.158404707457,0.16128594289,0.164581536083
16,15,0.136276165234,0.147110734778,0.143702404831,0.168851196289
17,15,0.179315035145,0.16197350829,0.184712469864,0.167867516825
18,15,0.194233539087,0.186976824184,0.170464452071,0.167993624716
19,15,0.180066081031,0.160628551272,0.199041983329,0.187328767527
20,15,0.114860690769,0.140605494405,0.108616659452,0.115664202005
21,15,0.166207756428,0.154646122465,0.156623181192,0.147121050619
22,15,0.273235265797,0.261324670597,0.345673716119,0.314871606142
23,15,0.172354581988,0.183232036847,0.247149001485,0.198567930259
24,15,0.138370825658,0.13037704464,0.144330961163,0.161435804113
25,15,0.174014971876,0.168314999458,0.19916508211,0.161661976957
26,15,0.25515394503,0.268874827458,0.262514801871,0.252850620027
27,15,0.190209084644,0.147460942792,0.157454390597,0.153205430263
28,15,0.12460393821,0.128306358643,0.137871189771,0.121542677199
29,15,0.237817700318,0.229864318066,0.229489041504,0.222774230602
30,15,0.124466104236,0.122249740224,0.127228398443,0.126817496521
31,15,0.158925321607,0.144989336094,0.136982228739,0.120969115632
32,15,0.125869748653,0.123482692972,0.130842366651,0.152111113467
33,15,0.140715676432,0.130524573486,0.143458017301,0.133697553562
34,15,0.21555145691,0.203574792969,0.20609408153,0.213582239539
35,15,0.3220592817,0.333936920282,0.322788893285,0.327644490447
36,15,0.299077644995,0.291105048895,0.290297559754,0.292552454218
37,15,0.277263847194,0.34460350789,0.335005535666,0.329094049201
38,15,0.252055051957,0.246762816194,0.241543938742,0.24500873802
39,15,0.26492281882,0.25438832385,0.241144332582,0.258098127697
40,15,0.33265252732,0.354824462613,0.353042010262,0.349760989868
41,15,0.371398626452,0.369168193026,0.372606065984,0.370770457018
42,15,0.164596949,0.172080871797,0.162710106891,0.163410210848
43,15,0.142355545136,0.148457635782,0.150790794214,0.148570058018
44,15,0.172674331192,0.182802592008,0.178839572609,0.170294023028
45,15,0.197174857139,0.205308624213,0.226769249936,0.231572106884
46,15,0.161900497763,0.155972780675,0.155576980256,0.156278583128
47,15,0.166607781314,0.155788459224,0.14872669191,0.149535456487
48,15,0.126035703587,0.137716892632,0.130910193481,0.130126384414
49,15,0.120226910044,0.142702643138,0.120333324368,0.126656882015
50,15,0.158784974801,0.149235318198,0.16129076377,0.161150667576
51,15,0.174407733126,0.17628986151,0.17044394012,0.172801630361
52,15,0.18820021998,0.130316200793,0.137801363421,0.127849974095
53,15,0.17160006185,0.166197959387,0.166345504747,0.16907378218
54,15,0.100296072094,0.0939951983368,0.0993834506808,0.0961899460663
55,15,0.0972900147476,0.122362415088,0.116101890979,0.105453615345
56,15,0.150738445961,0.153152043866,0.150982024601,0.154137116356
57,15,0.169926516433,0.16923200222,0.169214192051,0.165610466193
58,15,0.244422554957,0.240959545809,0.233441737483,0.242024954591
59,15,0.217775242041,0.227216612163,0.224170120101,0.225078432764
60,15,0.168900890469,0.156160980538,0.159064071639,0.156493739771
61,15,0.138430445418,0.187492470833,0.290182111656,0.184702592633
62,15,0.134567309833,0.140927858397,0.146138612842,0.131301181167
63,15,0.202497857643,0.186586304175,0.197375368515,0.216508131508
64,15,0.218274178157,0.231111400115,0.221741653703,0.218482100872
65,15,0.214631399164,0.222027617052,0.205661216359,0.227155295546
66,15,0.314798290214,0.341233062723,0.336877077428,0.320365342832
67,15,0.680063597081,0.693236534481,0.67822106337,0.671851097409
68,15,0.211497499308,0.279720217342,0.259024437588,0.226789619807
69,15,0.193499732759,0.221949957792,0.182068448345,0.228585847277
70,15,0.272584168844,0.270895201982,0.268683499442,0.274861818116
71,15,0.257950501049,0.183860669625,0.277052521943,0.179881348876
72,15,0.138029947887,0.214297790962,0.140978008324,0.137723018907
