0,0.397951816,0.235407168,0.242545754,0.471466524,0.284271729,0.402764952,0.362124511,0.832318741,0.794396763,0.334937501,0.030400112,0.321901235,0.260358248,0.245981515,0.399385426,0.310040705,0.457430948,0.461477986,0.147668713,0.275550688,0.323552651,0.256904382,0.369700341,0.206788978,0.319228798,0.231041038,0.331628573,0.327861334,0.30755947,0.314129846,0.414498603,0.294648156,0.237682972,0.235967067,0.352000785,0.357886727,0.533104328,0.183213356,0.298115484,0.317846886,0.501777424,0.403043735,0.261990424,0.320077064,0.283167668,0.197281369,0.355151863,0.176159589,0.18037864,0.33087331,0.562133805,0.268956347,0.256632397,0.385973288,0.257593261,0.417092849,0.288043999,0.342542631,0.352124287,0.561416636,0.632370674,0.61773913,0.319453001,0.339022767,0.548913674,0.480237361,0.529839125,0.587206672,0.505744383,0.237763734,0.268631017,0.49632793,0.192009879,0.529045602,0.262213455,0.324952807,0.283948789,0.423216953,0.458532218,0.46097384,0.968466946,0.517410459,0.982255048,0.944225773,0.429652595,0.631701938,0.68533043,0.420324193,0.44074714,0.43092827,0.397964375,0.523104715,0.579456979,0.67124566,0.434289014,0.76297125,0.80022468,0.846586016,0.879061949
0.397951816,0,0.621515497,0.406777213,0.329835889,0.311864974,0.353321762,0.220681899,0.83760123,0.935779879,0.275041641,0.436565863,0.56027242,0.37742696,0.279958919,0.656044119,0.586591362,0.399560807,0.473428987,0.484136651,0.453532556,0.413442195,0.31198303,0.526986378,0.321668463,0.380520315,0.63578201,0.409398828,0.442691744,0.424455519,0.409574141,0.373388441,0.299215544,0.281445327,0.324978804,0.372388377,0.394189916,0.551701941,0.401428243,0.403816766,0.572792099,0.629212866,0.381115388,0.452948283,0.498807096,0.484650487,0.380704301,0.456103179,0.325757445,0.320130017,0.441691236,0.748568584,0.465164342,0.470703464,0.689031726,0.442385161,0.456784308,0.507908517,0.295473569,0.407699301,0.788040751,0.434239582,0.388494956,0.350017788,0.419366892,0.520660912,0.388956388,0.461503281,0.625185754,0.380709513,0.328224363,0.519304842,0.395646828,0.308850045,0.813301731,0.382112146,0.388943553,0.317869875,0.37039379,0.767417423,0.530600962,0.992333919,0.631498261,0.975646007,0.976979301,0.403227644,0.768323909,0.809024473,0.433288528,0.410848584,0.404596501,0.377841044,0.590828687,0.683374921,0.772414391,0.515692819,0.669694816,0.68119287,0.914535753,0.733195786
0.235407168,0.621515497,0,0.359476359,0.6728375,0.513927198,0.587895554,0.585941548,0.874703342,0.670650222,0.534449849,0.183036828,0.384762532,0.397470642,0.464083736,0.412668439,0.363343161,0.712498368,0.674780511,0.246974439,0.259527381,0.459838901,0.483536781,0.378326319,0.342513201,0.535116721,0.293710065,0.538811334,0.456983391,0.473934509,0.523176374,0.652252369,0.56621667,0.508952394,0.468188619,0.588403666,0.604911579,0.769286459,0.381658402,0.549580138,0.37019897,0.599378643,0.659148825,0.47779303,0.44355699,0.465641147,0.366102983,0.535450262,0.362308541,0.369427825,0.540310725,0.642466005,0.386348835,0.442109949,0.476026763,0.438701737,0.637699988,0.367492296,0.549401595,0.553809999,0.57570792,0.774226767,0.770702524,0.457637832,0.520103669,0.67679602,0.687441087,0.716937032,0.705159865,0.648597531,0.404288293,0.289596183,0.616879587,0.409716098,0.475520383,0.424950444,0.45608446,0.495786485,0.591010543,0.529541271,0.636491818,0.968861516,0.532762567,0.986304283,0.938084837,0.621058881,0.592840053,0.68106192,0.609958181,0.641517446,0.636359263,0.658526987,0.664725091,0.654183626,0.767266471,0.572925642,0.884281434,0.912678304,0.872291835,0.973990794
0.242545754,0.406777213,0.359476359,0,0.465484962,0.357952023,0.455448578,0.41815833,0.834172054,0.799692171,0.367510554,0.227749169,0.367852382,0.317692323,0.307034841,0.423793323,0.418941856,0.514486772,0.491350105,0.306789112,0.380312923,0.358815769,0.296308357,0.394300303,0.216908047,0.283968125,0.478553642,0.367008134,0.485444336,0.389190991,0.517180524,0.335490637,0.248752509,0.235866304,0.278456221,0.395839653,0.508551126,0.521489625,0.245598145,0.469984111,0.457754033,0.575278156,0.516830953,0.495087418,0.488430962,0.371650042,0.314066913,0.382467584,0.279865549,0.261724248,0.384631965,0.550615395,0.370712002,0.355158387,0.645688263,0.329426489,0.410366804,0.243810875,0.326895797,0.454380604,0.747379466,0.519057078,0.505107021,0.274343058,0.357506394,0.545045295,0.433034046,0.488705797,0.429527422,0.387528149,0.238511626,0.366718751,0.410144266,0.225066588,0.755883085,0.270616568,0.364840426,0.224477724,0.327438842,0.533180236,0.596862565,0.99551279,0.416753073,0.996469037,0.978881548,0.430014026,0.601033133,0.694139828,0.351494806,0.416845987,0.401159803,0.45096692,0.685663851,0.597003697,0.801083609,0.315427655,0.717838889,0.75073324,0.870849415,0.860892984
0.471466524,0.329835889,0.6728375,0.465484962,0,0.300581815,0.088193894,0.165439216,0.890784586,0.953554689,0.383910981,0.514249999,0.513041297,0.537568083,0.466443382,0.614847934,0.527816621,0.423801014,0.426678791,0.543638642,0.509832553,0.406868789,0.420063793,0.519608106,0.486497573,0.47849983,0.626372812,0.439650346,0.32234629,0.340997858,0.350806479,0.302440337,0.238505979,0.238227756,0.289358719,0.437782852,0.304095771,0.505352821,0.408854787,0.408652054,0.569256884,0.598001388,0.434600193,0.445434123,0.476020239,0.378395047,0.360473902,0.316784904,0.354526488,0.368093849,0.322018384,0.69843054,0.464180252,0.368930202,0.722813207,0.372790476,0.440401204,0.518952969,0.278936057,0.285904525,0.772728302,0.413639268,0.385482621,0.337022651,0.415017886,0.563363227,0.391054108,0.414907087,0.63282639,0.385181834,0.436308724,0.502096058,0.365130808,0.357151044,0.743282992,0.399686081,0.50492344,0.336886758,0.494965612,0.795928252,0.478790826,0.974419466,0.440134441,0.94370658,0.958560807,0.338860886,0.634182694,0.778876439,0.318425463,0.349723346,0.337298411,0.357194867,0.562519503,0.580045526,0.722756888,0.324553675,0.579752963,0.578844801,0.790600342,0.778748576
0.284271729,0.311864974,0.513927198,0.357952023,0.300581815,0,0.227110098,0.16994686,0.879392576,0.920992692,0.340690492,0.348826889,0.392629568,0.305437315,0.261544254,0.49555708,0.413514881,0.378280945,0.254604741,0.386198625,0.427863882,0.346331262,0.34526512,0.544859805,0.317429973,0.428381982,0.379518771,0.339072752,0.248064527,0.260590186,0.178584723,0.380860978,0.250474425,0.167837999,0.121858476,0.244574255,0.178940866,0.348319838,0.274268487,0.352940319,0.36361164,0.463148025,0.378070734,0.359688213,0.327410497,0.23281494,0.162262494,0.271298223,0.157734456,0.163265057,0.247804533,0.497669826,0.232344387,0.208722455,0.538011213,0.212462894,0.285373518,0.399729292,0.090521958,0.172006473,0.556675202,0.397371605,0.364279833,0.21272699,0.217143428,0.457062508,0.40303437,0.431769654,0.603480361,0.354776188,0.332893605,0.360442503,0.3271399,0.180686925,0.646777502,0.23799307,0.291743147,0.230649956,0.366878132,0.569154281,0.278225347,0.959378201,0.556736316,0.955846096,0.939224354,0.232732755,0.688917191,0.672042874,0.3136576,0.284912962,0.289321866,0.252216934,0.37552127,0.547806121,0.583156796,0.402016217,0.611057058,0.609713077,0.771970396,0.69835955
0.402764952,0.353321762,0.587895554,0.455448578,0.088193894,0.227110098,0,0.147642887,0.914908461,0.946266288,0.387983564,0.452982247,0.440788711,0.48679386,0.427633189,0.531612234,0.450350517,0.421353817,0.318352811,0.48646478,0.462672136,0.394577499,0.379908671,0.515635879,0.422997579,0.484009155,0.493733309,0.388407935,0.205194138,0.25916481,0.249176589,0.404894395,0.286892874,0.224435371,0.205410069,0.345387577,0.20068792,0.432340755,0.375926631,0.362028163,0.429682077,0.545653489,0.414331857,0.380399172,0.353489895,0.287633969,0.23524464,0.237281207,0.25436306,0.282854937,0.225813143,0.576610937,0.316208578,0.276516519,0.629928724,0.287760928,0.446064689,0.469644282,0.255576486,0.140008623,0.626547446,0.430259201,0.417148549,0.300017842,0.38406201,0.506186723,0.430434326,0.461958593,0.664531626,0.384165327,0.409140868,0.420460328,0.370077613,0.309498344,0.594085747,0.350917528,0.428902598,0.320023961,0.508733185,0.694411166,0.336514221,0.918237231,0.455031445,0.906810168,0.903851741,0.261202532,0.640859227,0.720515319,0.283476238,0.278598846,0.272487313,0.309462144,0.401188366,0.546954839,0.577591087,0.334972023,0.605218887,0.610167942,0.747389926,0.792123636
0.362124511,0.220681899,0.585941548,0.41815833,0.165439216,0.16994686,0.147642887,0,0.835443735,0.93843008,0.304074896,0.417064388,0.494476618,0.387276613,0.310283291,0.604859003,0.523241511,0.354142787,0.353743102,0.490191285,0.448210616,0.415509702,0.339218489,0.535909588,0.352703843,0.423797662,0.503507989,0.352693626,0.246977765,0.264882833,0.269430539,0.393447598,0.283885095,0.2323849,0.22727514,0.310660119,0.230377113,0.416951213,0.353473097,0.335614698,0.453141527,0.574731544,0.364178844,0.373377541,0.369236018,0.33138998,0.230328919,0.310121925,0.227802579,0.243222593,0.295663329,0.627785115,0.324152883,0.328806119,0.602019913,0.319687639,0.391497968,0.458946125,0.203537953,0.205785201,0.659631338,0.329373981,0.336960358,0.263604033,0.308381826,0.478589375,0.444362904,0.495750216,0.642939698,0.354410615,0.368506492,0.43475029,0.332122138,0.254084804,0.677959997,0.319480495,0.383399995,0.257014695,0.393467871,0.696592027,0.373412679,0.961799018,0.559643047,0.956769646,0.952340072,0.29092926,0.732249024,0.763073048,0.342254593,0.32183335,0.319889843,0.288743671,0.459196191,0.640615906,0.640860824,0.420792323,0.644974282,0.644544867,0.838189978,0.752513048
0.832318741,0.83760123,0.874703342,0.834172054,0.890784586,0.879392576,0.914908461,0.835443735,0,0.622607111,0.721033677,0.832429541,0.909878482,0.814682515,0.816748129,0.92699732,0.914836318,0.904493651,0.98781821,0.868327933,0.892153119,0.869841564,0.888559217,0.856600712,0.83946032,0.813479604,0.894545307,0.864409681,0.923893129,0.89200347,0.911306112,0.876965903,0.851485477,0.868985495,0.894380582,0.891812699,0.931375313,0.986317528,0.853941921,0.888008509,0.917399842,0.928152243,0.91067734,0.904288403,0.918836471,0.897408564,0.869074753,0.890354657,0.843325371,0.844525103,0.914279623,0.991204446,0.904724974,0.901648598,0.955508099,0.894978247,0.91209324,0.882484659,0.890689834,0.942883263,0.934751153,0.837069577,0.858750826,0.773221864,0.685973246,0.922780841,0.922159854,0.951382707,0.812862828,0.945452766,0.79070297,0.900392915,0.868348051,0.821427765,0.975511299,0.83095397,0.819292334,0.814877607,0.727536109,0.936562078,0.997431962,0.974962285,0.955762672,0.906369539,0.930141589,0.957745385,0.966871459,0.982536517,0.940687185,0.9495197,0.94288543,0.94562507,0.999841082,0.986824158,0.996102292,0.941269023,0.944468809,0.958686831,0.970512142,0.973854479
0.794396763,0.935779879,0.670650222,0.799692171,0.953554689,0.920992692,0.946266288,0.93843008,0.622607111,0,0.862739198,0.773364046,0.847832829,0.785981103,0.867081214,0.831929981,0.803096296,0.994647168,0.992789835,0.737867579,0.831931486,0.735535959,0.930421209,0.810601318,0.872946712,0.913987598,0.774414776,0.851385548,0.899350219,0.894993791,0.887950019,0.891569788,0.881461868,0.886576421,0.895838602,0.923763006,0.944423189,0.998231516,0.78584571,0.937653148,0.791958369,0.767519117,0.985363412,0.906801591,0.91513346,0.846381572,0.848780691,0.887099817,0.841508469,0.850052976,0.915083154,0.888840125,0.835083344,0.835669844,0.908430069,0.844784947,0.958829378,0.85986473,0.917131684,0.938464604,0.867144759,0.942560637,0.94427434,0.865480648,0.827760234,0.961993724,0.921795682,0.957864432,0.889990617,0.970897569,0.816317123,0.819560748,0.929373622,0.849424852,0.90913932,0.800975546,0.878728852,0.848843166,0.844275459,0.776561582,0.998389967,0.995553873,0.917165521,0.94506312,0.974240853,0.980663642,0.930884875,0.980538943,0.961585246,0.973824388,0.969237623,0.99470091,0.999899757,0.987652176,0.999737902,0.938978326,0.998462218,0.999665762,0.957369437,0.992979944
