cycle,count,mae,rmse
5,3,0.0802254301204,0.104829768522
6,3,0.155056112947,0.215515770403
7,3,0.154578580533,0.19980598939
8,3,0.0682335107767,0.0887172909651
9,3,0.203357606937,0.246294873483
10,3,0.206163650063,0.265402050185
11,3,0.276630848497,0.450474085726
12,3,0.328319089666,0.374305814714
13,3,0.195220597262,0.238509895271
14,3,0.134226743049,0.165415213759
15,3,0.191398326478,0.235317167762
16,3,0.191032367944,0.24124586201
17,3,0.376073072676,0.459423277615
18,3,0.259269131043,0.333683466619
19,3,0.204195749017,0.261874870295
20,3,0.175985455016,0.227917335853
21,3,0.174380570424,0.229317702877
22,3,0.153099288353,0.190256551839
23,3,0.142045217931,0.17397920739
24,3,0.128319007799,0.170403425019
25,3,0.131180725725,0.169010453098
26,3,0.207270594017,0.268785241551
27,3,0.345655123114,0.453710416001
28,3,0.280044389707,0.36115775345
29,3,0.242564547523,0.326800826821
30,3,0.107065047486,0.13018947597
31,3,0.151372981903,0.196944963033
32,3,0.12103398133,0.149357987997
33,3,0.148923502456,0.197804776737
34,3,0.265129226553,0.342166155362
35,3,0.33567817972,0.461489436434
36,3,0.415608100918,0.533668241043
37,3,0.415582784985,0.516662834718
38,3,0.343264216256,0.451911539896
39,3,0.281288349646,0.377539020132
40,3,0.407910916952,0.504927823126
41,3,0.450541302498,0.587464542895
42,3,0.213994526856,0.278856189443
43,3,0.124535950575,0.171182080258
44,3,0.205666766203,0.281137114183
45,3,0.231397126884,0.290336401328
46,3,0.163547662256,0.223228616117
47,3,0.120599335984,0.149078999834
48,3,0.546288460337,0.699411852979
49,3,0.208013510313,0.271756451037
50,3,0.173593678594,0.218848967316
51,3,0.157750038675,0.20565938945
52,3,0.259340754784,0.361379739751
53,3,0.251803818996,0.31381162151
54,3,0.19063102462,0.242474848636
55,3,0.250119283992,0.346698846421
56,3,0.301893699468,0.358375346449
57,3,0.243029229975,0.334466464504
58,3,0.48239926563,0.634611724978
59,3,0.196439495803,0.241620788719
60,3,0.270623708607,0.389501007663
61,3,0.240710428279,0.298285866058
62,3,0.212804045699,0.277574069827
63,3,0.43318714279,0.597517308883
64,3,0.377040197428,0.501510460994
65,3,0.551436883542,0.749539911984
66,3,0.306664796414,0.432305925998
67,3,0.936853425975,1.19985978333
68,3,0.484660535662,0.612448713412
69,3,0.661275240616,0.819029501658
70,3,0.275414288181,0.366879708715
71,3,0.358138172492,0.479269092322
72,3,0.24886773571,0.336435258289
73,3,0.572576726498,0.69418971538
74,3,0.0989882522674,0.129163908534
75,3,0.300272129587,0.389829457091
76,3,0.372741510112,0.477356267377
77,3,0.217242361978,0.304852082812
78,3,0.267386353911,0.332387713858
79,3,0.219242812884,0.299023716276
80,3,0.208884680388,0.279996707749
81,3,0.367312198001,0.433414489075
82,3,0.225351553553,0.274955013961
83,3,0.388670349426,0.485881772677
84,3,0.412954431477,0.546357717735
85,3,0.212198266303,0.287054745024
86,3,0.284224320901,0.376517407231
87,3,0.234632094542,0.276152972379
88,3,0.415960124214,0.553218241023
89,3,0.334834154308,0.417449224748
90,3,0.476648853907,0.634964875416
91,3,0.148667244588,0.196866310923
92,3,0.177691124431,0.218250338179
93,3,0.305207593429,0.421653365716
94,3,0.159961662115,0.195312700418
95,3,0.179885431131,0.235024381525
96,3,0.451392409791,0.590892394359
97,3,0.152539532204,0.202667733828
98,3,0.38288479646,0.544370628031
99,3,0.222380319948,0.308332338601
100,3,0.2684446037,0.387187266068
101,3,0.110649897298,0.160881709415
102,3,0.762862610424,1.01984755519
103,3,0.492009555134,0.754849364392
104,3,0.206042454783,0.283025686847
105,3,0.103948645644,0.137460047309
106,3,0.12315978413,0.163601443568
107,3,0.134492297463,0.180392619011
108,3,0.510529073928,0.71906287062
109,3,0.413778177302,0.526992925729
110,3,0.632258270743,0.815502973859
111,3,0.308134195897,0.395958103157
112,3,0.284549669246,0.370124247623
113,3,0.374254677324,0.510368616818
114,3,0.381421993509,0.517039525865
115,3,0.34787421195,0.456959566088
116,3,0.313694027096,0.407194025944
117,3,0.281454601341,0.378851588274
118,3,0.219783572878,0.289259084844
119,3,0.604473908709,0.748816565349
120,3,0.716018893056,0.912542590281
121,3,0.692620791734,0.867423095181
122,3,0.772677142565,0.954616049919
123,3,0.933662394949,1.17807059279
124,3,0.779979486506,1.05967104437
125,3,0.846038931793,1.07068601258
126,3,0.810384483271,1.01703846161
127,3,0.487935035908,0.694597517567
128,3,0.459761935141,0.60134076723
129,3,0.433904636544,0.574284223854
130,3,0.237067925276,0.29454718888
131,3,0.182781112098,0.226041251626
132,3,0.379858406021,0.483985203447
133,3,0.619206714113,0.852988193533
134,3,0.549683446242,0.718135718439
135,3,0.771635248294,0.989136958544
136,3,0.740260307609,0.984529862962
137,3,0.385016787614,0.5234242415
138,3,0.355748985506,0.490562503625
139,3,0.301958818398,0.386083067288
140,3,0.323005224876,0.428189503674
141,3,0.222031561713,0.296898392014
142,3,0.293625153896,0.417208916578
143,3,0.268271423861,0.366349231619
144,3,0.528908744674,0.66428649346
145,3,0.197227910006,0.250469591294
146,3,0.243182814078,0.313401938984
147,3,0.108758558557,0.15037988642
148,3,0.292668408337,0.379905824909
149,3,0.0863064981253,0.115697407205
150,3,0.0904374176228,0.106135886585
151,3,0.15221638251,0.182034599867
152,3,0.19101782019,0.246463485621
153,3,0.22121202528,0.321573952097
154,3,0.349219730069,0.459292448466
155,3,0.417207786504,0.510043057671
156,3,0.20073029786,0.250531333103
157,3,0.28384508392,0.379927735048
158,3,0.700488377068,0.885951828587
159,3,0.201765178957,0.254152133637
160,3,0.299612880306,0.377753099026
161,3,0.283519743477,0.360651852282
162,3,0.194406571057,0.246307425559
163,3,0.216039565055,0.286533038257
164,3,0.212421283339,0.269857666721
165,3,0.159622422873,0.212623148968
