cycle,count,mae,rmse
5,15,0.170144259737,0.200593902908
6,15,0.180160211985,0.226353796638
7,15,0.127606348192,0.165845483552
8,15,0.102887397462,0.144564914433
9,15,0.194368249394,0.246783127627
10,15,0.236786102837,0.30571612535
11,15,0.337111747755,0.402844766842
12,15,0.249847867242,0.303232187229
13,15,0.164257642343,0.193818193014
14,15,0.193370223254,0.229904499987
15,15,0.160719643352,0.193919051521
16,15,0.158669114152,0.188014996445
17,15,0.179138896942,0.218922000832
18,15,0.226322060337,0.272065284719
19,15,0.123968213905,0.151318517056
20,15,0.174244742516,0.208969208995
21,15,0.169829567493,0.196328926277
22,15,0.211209183737,0.253129818131
23,15,0.191630195663,0.236093498714
24,15,0.243017476971,0.284769646224
25,15,0.169150449592,0.206642841706
26,15,0.262471709065,0.33113722887
27,15,0.150440401808,0.199554719345
28,15,0.165950290219,0.197791411171
29,15,0.1764926587,0.215312606177
30,15,0.111939359132,0.141247283296
31,15,0.122020299617,0.153324746789
32,15,0.136363524157,0.167748961894
33,15,0.164764085981,0.207574115209
34,15,0.214755068148,0.266644745668
35,15,0.339436442521,0.398228251671
36,15,0.388452406221,0.453616773592
37,15,0.2720066265,0.3573672847
38,15,0.239223141202,0.322715395503
39,15,0.336997899821,0.405151746415
40,15,0.322276007362,0.410811632826
41,15,0.375763558935,0.460022438884
42,15,0.197650521233,0.23150873899
43,15,0.158041127726,0.200132936571
44,15,0.210740659491,0.255075229474
45,15,0.202124415644,0.248454661154
46,15,0.167677474607,0.215308776499
47,15,0.139376912087,0.179334286548
48,15,0.158736528523,0.19510427807
49,15,0.135135435369,0.172873652544
50,15,0.116918744616,0.150924648405
51,15,0.129847297016,0.165179064004
52,15,0.119781398271,0.15110328516
53,15,0.196599728391,0.25695432229
54,15,0.136285678108,0.164407909509
55,15,0.111238610585,0.137580667285
56,15,0.149544104307,0.206848180267
57,15,0.149116804616,0.1934991181
58,15,0.219011830287,0.294687193962
59,15,0.20529041873,0.277299429485
60,15,0.162682038718,0.195493290334
61,15,0.148314661011,0.192177125343
62,15,0.160164973441,0.196770963668
63,15,0.167984997349,0.217279731444
64,15,0.214717579757,0.269003116296
65,15,0.202593506513,0.256670593654
66,15,0.372689162363,0.514291884696
67,15,0.634745190017,0.787450886101
68,15,0.129052715649,0.161870360228
69,15,0.137668355328,0.176025162271
70,15,0.276954771122,0.372670233675
71,15,0.181121344079,0.221351967277
72,15,0.172843176135,0.212610784422
73,15,0.305555050007,0.427652202487
74,15,0.123509551097,0.145657837476
75,15,0.172064404482,0.206721355989
76,15,0.126891735126,0.153184076579
77,15,0.188933677861,0.23346715852
78,15,0.109441015549,0.138689510603
79,15,0.0993892893859,0.12701976634
80,15,0.0932674460199,0.122496783137
81,15,0.148648866465,0.181538328629
82,15,0.118153818142,0.144214602558
83,15,0.177421181816,0.21119136488
84,15,0.111035150395,0.14392063928
85,15,0.135570544481,0.162803658494
86,15,0.131151915034,0.16240247672
87,15,0.143350555828,0.184452816722
88,15,0.236306869656,0.308841271978
89,15,0.142655765952,0.177506135195
90,15,0.217452642492,0.305075521497
91,15,0.136786634233,0.206692416119
92,15,0.161549455561,0.209775191855
93,15,0.203253195206,0.246050329183
94,15,0.134900507462,0.16992879277
95,15,0.169185532655,0.223809624181
96,15,0.320534823204,0.401324100579
97,15,0.109034364751,0.142191717797
98,15,0.2421184652,0.266919892063
99,15,0.209105918341,0.248156500527
100,15,0.128357422695,0.161487123298
101,15,0.113108340793,0.144412635087
102,15,0.255130286921,0.289386054303
103,15,0.163865660523,0.196322739591
104,15,0.213080729321,0.256306077857
105,15,0.221799468305,0.252858317573
106,15,0.145956615191,0.178849914392
107,15,0.102537829325,0.136074092405
108,15,0.199101442979,0.234779073722
109,15,0.179758195289,0.222576729972
110,15,0.259638352065,0.326477744538
111,15,0.239004060229,0.293406927682
112,15,0.194654999175,0.248437569279
113,15,0.2062933552,0.288000721357
114,15,0.188404319945,0.284446825013
115,15,0.149349659067,0.208595440452
116,15,0.158673421774,0.205718110661
117,15,0.174002452834,0.220103529794
118,15,0.210564613038,0.282413897983
119,15,0.28536147549,0.350279608785
120,15,0.876490216102,1.0672165775
121,15,0.573939202845,0.662130826399
122,15,0.648596877774,0.816941858545
123,15,0.494950250793,0.568630139651
124,15,0.432414059377,0.52966866424
125,15,0.560267838367,0.648093730701
126,15,0.440942111014,0.604173373916
127,15,0.645724771354,0.784123771807
128,15,0.18161812187,0.22388055517
129,15,0.165339386516,0.213597946184
130,15,0.102082957961,0.135112296962
131,15,0.167468386329,0.225122062084
132,15,0.286098843702,0.361208606318
133,15,0.45691070367,0.575353178324
134,15,0.509093281187,0.586100078754
135,15,0.539394162143,0.589488732671
136,15,0.33727025611,0.394385713422
137,15,0.29225315823,0.414584638286
138,15,0.201386213205,0.278816543475
139,15,0.207856417712,0.27399428296
140,15,0.106657647882,0.138109176636
141,15,0.131201198951,0.180808277118
142,15,0.129246685576,0.163502717342
143,15,0.171124401265,0.242430991392
144,15,0.117841858004,0.169636001705
145,15,0.103694008968,0.136421097881
146,15,0.0923270405179,0.117855306486
147,15,0.0819040518872,0.0998711846178
148,15,0.0948069853712,0.126557896121
149,15,0.114506238891,0.140422753644
150,15,0.145806692977,0.169181262018
151,15,0.163283983008,0.191104565189
152,15,0.194380061882,0.229479825909
153,15,0.145931709402,0.201834875329
154,15,0.231084139099,0.315430479946
155,15,0.21384613838,0.309603613139
156,15,0.120643666594,0.154258305312
157,15,0.256055071246,0.300627421073
158,15,0.151207214465,0.217637490613
159,15,0.130388652378,0.1621124533
160,15,0.132870201453,0.172738829851
161,15,0.124312727149,0.154472971217
162,15,0.138972583489,0.172565876123
163,15,0.120038990157,0.140630130601
164,15,0.123302974607,0.149523200213
165,15,0.149096954146,0.190271637791
166,15,0.098364315928,0.138776958633
167,15,0.140233716382,0.163483258058
168,15,0.115402265283,0.142935058305
169,15,0.116474276887,0.138883042354
170,15,0.107377056222,0.125208502821
171,15,0.1165383017,0.137971849175
172,15,0.166036564726,0.203492938374
173,15,0.166136287864,0.20783532149
174,15,0.13752773102,0.161716383762
175,15,0.120005064911,0.145422262329
176,15,0.14363850192,0.169354234457
177,15,0.0950314289178,0.116835800844
178,15,0.0960827600024,0.117315768676
179,15,0.0871030137988,0.117290904174
180,15,0.0951939423158,0.120627293263
181,15,0.0902501125932,0.116202634164
182,15,0.0850950230787,0.112283218317
183,15,0.0816969091104,0.102706110619
184,15,0.0919926073581,0.114880067369
185,15,0.0864570770863,0.110049862071
186,15,0.10800988465,0.132282506043
187,15,0.106843885815,0.151148153735
188,15,0.122458954232,0.153485501886
189,15,0.164280602891,0.202732299279
190,15,0.184842783794,0.21846168643
191,15,0.174782608943,0.241946851836
192,15,0.153594446311,0.207842892892
193,15,0.252077179054,0.279680518776
194,15,0.121844234318,0.158213485697
195,15,0.0935145179438,0.121223695543
196,15,0.178800242605,0.239624055095
197,15,0.255929819121,0.327753006422
198,15,0.186588864836,0.311492186189
199,15,0.158654456753,0.235045721773
200,15,0.23516640205,0.307118401955
201,15,0.427610488901,0.522412629053
202,15,0.59839827455,0.727556313359
203,15,0.564664580578,0.70407506329
204,15,0.488876350137,0.683188570395
205,15,0.592764545756,0.685672538073
206,15,0.712345248924,0.854169804746
207,15,0.574006322292,0.717186338901
208,15,0.59286396596,0.685087774688
209,15,0.521418879572,0.620393921317
210,15,0.626016388098,0.735343240358
211,15,0.948273105854,1.14427744233
212,15,0.511508320815,0.638507128095
