1,0.96987605,0.971902467,0.954468665,1.108125778,0.948515803,0.951381157,1.090515238,1.052281046,1.009557621,0.950262382,0.953879623,1.051393239,0.946708167,0.971211626,0.924054385,0.96527439,1.073572903,1.104860118,0.976060096,0.945336966,0.965316768,1.035286361,1.054142185,0.99125731,0.988645691,1.195453325,0.977166189,0.930820726,1.02721145,1.021058819,1.105953444,0.917426824,1.056185876,0.968317775,0.925083458,0.934496407,0.897083903,1.063128565,0.970203355,0.986769223,0.972414429,1.046918521,0.952108875,0.941133007,0.956427919,0.949013845,0.933297183,1.000927667,0.962685224,0.962843827,0.919769717,0.992594061,0.92701404,0.875181399,0.922189734,1.170579445
0.995058845,1,0.975478103,0.966880592,1.111535938,0.962061408,0.959631986,1.105054174,1.040597447,1.011190494,0.959251144,0.958004953,1.05738004,0.957318976,0.979376438,0.921682438,0.958638416,1.068730418,1.101839719,0.991911853,0.955117007,0.973959817,1.04522863,1.062214995,0.997596349,0.988555123,1.200268621,0.982011333,0.931417874,1.028998632,1.021570563,1.098301416,0.929313853,1.058590588,0.980519224,0.930647726,0.940540212,0.904809075,1.077171796,0.971606122,1.000204253,0.975749131,1.049152799,0.957161947,0.949763531,0.955623861,0.960791463,0.946419341,1.02444984,0.97538819,0.966951646,0.930050859,1.002416005,0.933518355,0.886554623,0.933098806,1.201035592
0.987000494,0.964809096,1,0.963825547,1.113853928,0.962881036,0.96858992,1.103981696,1.091998329,1.041590619,0.964206574,0.972216959,1.058802768,0.958000308,0.978887065,0.940017273,1.001876809,1.100906403,1.107619949,0.99217211,0.953785175,0.978285696,1.041606794,1.084221643,1.006523948,1.017563556,1.235368508,1.007413156,0.942636281,1.037253966,1.039055521,1.102406105,0.916591168,1.080799289,0.991420856,0.93598169,0.943035729,0.909658406,1.075292783,0.975979387,1.00081029,0.988454608,1.060949185,0.95328519,0.960429718,0.950404176,0.940883291,0.927671747,0.996151951,0.959663337,0.968578447,0.919921198,0.997922186,0.932819544,0.881794605,0.92347532,1.168924004
0.982140263,0.967935176,0.97520873,1,1.1040999,0.958253286,0.918234163,1.122169288,1.050455946,0.999920965,0.919822762,0.938372131,1.023130844,0.91940012,0.952287706,0.887152494,0.953736956,1.093368342,1.081533367,0.954776612,0.928096389,0.937574986,0.999757132,1.058876819,0.978136688,0.957877808,1.161400271,0.94616784,0.899927602,1.030919567,1.025917462,1.093166002,0.888101216,1.056344781,0.995222157,0.888325916,0.93290965,0.914339328,1.092327596,0.965533848,1.020265303,0.971150228,1.047535183,0.930255127,0.951002812,0.920717706,0.942083011,0.930731167,1.000608934,0.959852194,0.935335171,0.90175234,0.958138068,0.943334438,0.856874595,0.904325545,1.174873678
0.860086714,0.841686222,0.855937537,0.845044851,1,0.841393837,0.827712783,0.968924212,0.935766729,0.891058829,0.827460342,0.842791079,0.924678704,0.82065081,0.847546482,0.814716308,0.855889773,0.955605037,0.977652757,0.852124188,0.830459855,0.843760995,0.902254231,0.93295501,0.873419322,0.866970085,1.041060713,0.852082426,0.814126396,0.912904436,0.904856644,0.986702118,0.804041009,0.934590142,0.855612027,0.808245892,0.827048114,0.796385357,0.95014519,0.861774795,0.873566625,0.869277444,0.930896982,0.839221814,0.827953211,0.832566602,0.818165326,0.806311666,0.868380981,0.834799036,0.841465033,0.809676232,0.864345608,0.826304168,0.767010163,0.810274971,1.017356728
1.004466419,0.990829849,1.005695753,0.989179605,1.139942589,1,0.977426245,1.137058057,1.088542089,1.045134469,0.979587968,0.989551244,1.069491122,0.975230168,1.000230904,0.951556633,0.998168761,1.107974596,1.119639774,1.010455686,0.977010868,0.991586405,1.060058584,1.101476596,1.029741344,1.01140352,1.233025008,1.004528379,0.950205974,1.055267981,1.053361207,1.12340784,0.934161557,1.090281412,1.011721517,0.943126584,0.968534861,0.93641019,1.111037249,0.995751555,1.025057564,1.007903769,1.077702615,0.966623557,0.977954994,0.965275255,0.962589361,0.948859532,1.021489851,0.979767773,0.987557008,0.937116535,1.009687477,0.956470868,0.89847385,0.936322185,1.193383336
0.878450663,0.854222303,0.880995348,0.819097984,0.99363127,0.853086671,1,0.949563674,1.007838969,0.967265934,0.920480189,0.911162894,1.003375373,0.91174615,0.908168033,0.935985435,0.935545194,0.987532667,1.028409739,0.925751977,0.894426004,0.946343512,0.996683516,0.970518849,0.922803934,1.010988202,1.230688849,1.00245724,0.925217692,0.923782622,0.9382151,0.973419408,0.85775624,0.980298271,0.855148519,0.90747505,0.852035338,0.803637949,0.930583834,0.873946509,0.852952419,0.898084287,0.955691163,0.873833443,0.848097124,0.91137759,0.818477047,0.810129029,0.872875507,0.842802814,0.897104936,0.837621958,0.966317794,0.820587606,0.824550732,0.846544779,1.025653153
0.864640268,0.853062881,0.861758233,0.865730663,0.97460771,0.848620181,0.819005144,1,0.932943069,0.890232415,0.820258737,0.833154929,0.909833007,0.820106709,0.842889394,0.796391605,0.851293856,0.964569199,0.953920791,0.852926758,0.828492638,0.834011309,0.88627198,0.939284302,0.871129276,0.860031877,1.04070947,0.846114699,0.80025906,0.913962973,0.910737709,0.961429652,0.791745851,0.92827329,0.874614579,0.801549971,0.826921501,0.810291142,0.963072237,0.85515859,0.900181744,0.865422067,0.927225575,0.823703993,0.838303405,0.815384449,0.830463117,0.818712039,0.879329595,0.841695083,0.831545834,0.794475329,0.853640281,0.828994154,0.763141871,0.796799713,1.032632455
0.834555062,0.803228809,0.84701647,0.805283087,0.947099848,0.812655772,0.845412557,0.933223842,1,0.932006197,0.828177413,0.828196812,0.917816287,0.823952657,0.820251827,0.840246406,0.920562549,0.989343786,0.961326095,0.838381111,0.821108031,0.836744255,0.877248395,0.937712344,0.86223777,0.922236908,1.119624872,0.901974112,0.820973381,0.897672195,0.91951881,0.928363566,0.783551697,0.919174266,0.833563776,0.812411614,0.809562072,0.779572379,0.910373644,0.832890672,0.848083258,0.863167875,0.920453071,0.814658941,0.807409809,0.809876068,0.776087791,0.766158646,0.820021331,0.796258505,0.827248003,0.767274558,0.855131438,0.801208716,0.75482474,0.781153369,0.969821073
0.893019481,0.869683883,0.90311357,0.856344367,1.006146873,0.87007521,0.914851586,0.993428587,1.041924176,1,0.89819778,0.889632906,0.984423794,0.896365394,0.890715419,0.899747485,0.971830117,1.032867687,1.01848727,0.914385899,0.884489733,0.904957979,0.955160085,1.001755954,0.92914813,0.98797345,1.202195401,0.971636174,0.880222722,0.950634298,0.96805448,0.985396032,0.845176662,0.980924781,0.890300697,0.875643037,0.863071021,0.828999414,0.968294338,0.885407368,0.90138034,0.91217783,0.975151188,0.874617633,0.865792283,0.868219413,0.839792553,0.828149929,0.88742208,0.860469521,0.885772193,0.828520543,0.925898335,0.844151394,0.816213905,0.840688287,1.048704116
