cycle,count,mae,rmse
5,5,0.1800264088,0.22792561231
6,5,0.234343759521,0.284852969552
7,5,0.144653083582,0.191934879256
8,5,0.235278788499,0.277860616277
9,5,0.229988547689,0.284152894833
10,5,0.217281692865,0.275503125537
11,5,0.351475709024,0.462343876493
12,5,0.345963974255,0.415686118617
13,5,0.200808128787,0.24821833184
14,5,0.200007450567,0.252301843094
15,5,0.246013329137,0.296441449328
16,5,0.267604670493,0.318321475103
17,5,0.220594319284,0.292229085897
18,5,0.194201120771,0.239668824916
19,5,0.279015010042,0.319656010565
20,5,0.163263061254,0.205769847374
21,5,0.168223886842,0.212989153494
22,5,0.242315449816,0.293568193955
23,5,0.186473171904,0.227142164181
24,5,0.190422651725,0.231228357758
25,5,0.180687710977,0.235202807364
26,5,0.393563647726,0.448646455725
27,5,0.187317780219,0.250624832076
28,5,0.182066619836,0.223412475962
29,5,0.21625099943,0.259952473492
30,5,0.290504228121,0.323659984734
31,5,0.302834765604,0.339948495855
32,5,0.168598658091,0.210759855804
33,5,0.191382413931,0.251448871423
34,5,0.365715852685,0.412949427678
35,5,0.415818199936,0.470246271534
36,5,0.343813272249,0.425494039682
37,5,0.385574373391,0.453010357197
38,5,0.272402240499,0.363714518614
39,5,0.309253092673,0.458619719478
40,5,0.354343886027,0.437479115679
41,5,0.396250207036,0.466231236606
42,5,0.236806607534,0.302191805825
43,5,0.210702859826,0.24383004299
44,5,0.235240586277,0.302464088054
45,5,0.238916860456,0.31776170877
46,5,0.189628092679,0.251296137718
47,5,0.200273939254,0.23687839865
48,5,0.195413268484,0.256287459117
49,5,0.162066701577,0.19726851092
50,5,0.166757928314,0.202918237055
51,5,0.191506886228,0.249616920186
52,5,0.133336794768,0.163235565203
53,5,0.331999702071,0.378484714731
54,5,0.196261257978,0.229762473882
55,5,0.150526983359,0.190571231743
56,5,0.18642517402,0.232376384327
57,5,0.160289491678,0.209372310036
58,5,0.265206822074,0.342281105468
59,5,0.278461048731,0.331831006739
60,5,0.184696853194,0.247451775589
61,5,0.175508816153,0.212282550959
62,5,0.154258276632,0.189343876836
63,5,0.311634351224,0.387316779852
64,5,0.323610295262,0.394831766086
65,5,0.341015573041,0.421169813317
66,5,0.382946766608,0.529090478277
67,5,0.724112156323,0.81440539846
68,5,0.212169422365,0.261491834076
69,5,0.214919611386,0.260527798411
70,5,0.296972017191,0.421951761251
71,5,0.186243514291,0.223288363943
72,5,0.15519887067,0.191338055732
73,5,0.312034733569,0.409786747831
74,5,0.119725642532,0.148927867227
75,5,0.141053452116,0.173580243664
76,5,0.131283154951,0.167375918409
77,5,0.146183402384,0.201982531942
78,5,0.129282854319,0.172815533852
79,5,0.190414124741,0.227543637041
80,5,0.121179257438,0.149499743258
81,5,0.169154171191,0.227304796476
82,5,0.151178681457,0.185881531487
83,5,0.242119128105,0.283964268072
84,5,0.177031801647,0.20879351485
85,5,0.141683525384,0.184013874933
86,5,0.122347017905,0.159274893873
87,5,0.169429622777,0.21711344227
88,5,0.309629479912,0.360015718147
89,5,0.219763762369,0.265276509364
90,5,0.422909608084,0.521837744561
91,5,0.176486245992,0.240478285674
92,5,0.185953407389,0.247472626496
93,5,0.237399369507,0.331581705006
94,5,0.153844458327,0.201329553055
95,5,0.365606310399,0.41767932715
96,5,0.465908648026,0.546396087342
97,5,0.182927317189,0.235585408479
98,5,0.1298290274,0.159439004897
99,5,0.252774184806,0.297149892973
100,5,0.159091980276,0.206616650725
101,5,0.128121028894,0.153148410567
102,5,0.218801213008,0.260680599774
103,5,0.257625846777,0.320765566661
104,5,0.259074845627,0.309707162104
105,5,0.213399825361,0.255087838439
106,5,0.203753796421,0.243008943351
107,5,0.163229581702,0.204757901075
108,5,0.286821897298,0.331356503241
109,5,0.303395796363,0.366600697264
110,5,0.291985334462,0.364216860567
111,5,0.294055451109,0.35754659385
112,5,0.255896863351,0.317547781045
113,5,0.295544422802,0.354420977677
114,5,0.231804904734,0.340426634309
115,5,0.274819008663,0.360627274356
116,5,0.318315041041,0.354745792726
117,5,0.217789491538,0.261384382068
118,5,0.179798784206,0.233519746562
119,5,0.426338257801,0.484715173651
120,5,0.668904774164,0.890906777322
